"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","gene_id"
"1",2383.65670815261,-0.576769374362787,0.172490345056811,-3.34377772954668,0.000826459239900055,0.0455270296548101,"xl_vs_amb","adi2mcaRNA17502_R0"
"2",206.263700071893,-1.09526146418642,0.318604404378224,-3.43768463064372,0.000586710584985182,0.0360164594589291,"xl_vs_amb","g50130"
"3",1381.52047801013,0.594261405537825,0.136375810692541,4.3575279407694,1.31539710530041e-05,0.00208600057615557,"xl_vs_amb","adi2mcaRNA3536_R0"
"4",1864.71079583883,0.636369203079808,0.15299627124668,4.15937720504163,3.1911652388027e-05,0.00422788999644663,"xl_vs_amb","g31698"
"5",96.9022762548189,1.05039646435573,0.300097050607924,3.50018922954387,0.000464927992723258,0.0307013806677475,"xl_vs_amb","g36478"
"6",97.0904740607845,-1.15759083735085,0.337079306647884,-3.4341794780066,0.000594350519141943,0.0361672657476695,"xl_vs_amb","g5417"
"7",732.406955755383,0.76358612112886,0.1350530448571,5.65397190368283,1.56781850258822e-08,7.63235923597192e-06,"xl_vs_amb","g60073"
"8",202.164191685666,0.826223209886137,0.22881263438337,3.61091603229313,0.000305117441268839,0.0228762642783211,"xl_vs_amb","g18629"
"9",54.5630269950584,1.4625668330319,0.410393906532593,3.56381225391257,0.000365507428593741,0.025874456289151,"xl_vs_amb","g13155"
"10",602.53278826725,1.58293706916599,0.218054433751958,7.25936658076222,3.88907178841485e-13,1.0176242468361e-09,"xl_vs_amb","g599"
"11",370.775523643062,0.885301281884495,0.167303127453224,5.29160031471626,1.21250652079258e-07,4.70025907402799e-05,"xl_vs_amb","g35487"
"12",2522.75357718949,-0.586050890546752,0.128767275046209,-4.55124091378374,5.33304403143619e-06,0.00107342894913513,"xl_vs_amb","g35482"
"13",582.055163426196,0.651688194790726,0.174910382891342,3.72584053626804,0.00019466544687228,0.0166323746913364,"xl_vs_amb","adi2mcaRNA9037_R0"
"14",265.187177705163,-1.08895677843298,0.296978055905392,-3.66679206351829,0.000245612358761592,0.0196988640074958,"xl_vs_amb","g7529"
"15",67.6512752665348,-1.12765736423697,0.307153853895714,-3.67131113588383,0.000241309363065402,0.0194281880655695,"xl_vs_amb","g43430"
"16",179.521404582221,-0.882638451898694,0.209953858565089,-4.20396394679768,2.62280732665581e-05,0.00356514453044715,"xl_vs_amb","g31867"
"17",209.426847885725,0.744532055497826,0.216175408409007,3.44411078474365,0.000572940888079138,0.0353786773161079,"xl_vs_amb","g25424"
"18",841.408673326622,0.747617408496474,0.11616206421297,6.43598590952899,1.22674414132594e-10,1.22283024335123e-07,"xl_vs_amb","g29880"
"19",1984.51419143884,0.573697799904208,0.13744080535095,4.17414463222396,2.99107701426942e-05,0.00398803918087272,"xl_vs_amb","g46859"
"20",372.914774845144,-0.824988114879858,0.190117919145613,-4.33934959201817,1.42905034837246e-05,0.00224919631146471,"xl_vs_amb","g36061"
"21",150.103796997899,0.911914966520424,0.235664396234602,3.86954916012268,0.000109036794689855,0.0105182821347592,"xl_vs_amb","g3564"
"22",802.466643857766,0.963603408993173,0.16306779876589,5.90921945525604,3.43732529068401e-09,2.0558151517111e-06,"xl_vs_amb","g26875"
"23",540.164506853897,-0.645858003266796,0.182323357320475,-3.54237664750519,0.000396538833917999,0.0276655171347472,"xl_vs_amb","g3450"
"24",11776.5174948667,-0.657544511049445,0.160717686295786,-4.09130150019267,4.28959017995752e-05,0.00527821353341172,"xl_vs_amb","g3456"
"25",9663.51619075509,-0.593596132415387,0.149494095656114,-3.97069951030611,7.16619168781494e-05,0.00760793244834443,"xl_vs_amb","g3458"
"26",61.7669754259643,-1.70091501407432,0.427375546928557,-3.97990719473395,6.89421769931546e-05,0.00743900304637992,"xl_vs_amb","g1488"
"27",500.035248466058,1.20142463155043,0.181040352838032,6.63622564095028,3.21817087483682e-11,3.7425539401644e-08,"xl_vs_amb","g8795"
"28",663.545098857493,0.869793389243137,0.222407465464294,3.91081022135372,9.1987029492057e-05,0.00934740042891859,"xl_vs_amb","g24189"
"29",1035.11531393171,0.552962931382282,0.148571447179725,3.72186541814706,0.000197756421218751,0.016759656539968,"xl_vs_amb","g39439"
"30",612.915477561174,0.548762110303725,0.156244263706367,3.51220644704771,0.000444402643846688,0.0296642917522599,"xl_vs_amb","g52668"
"31",64.3432659813936,-2.05549330512774,0.563256226918819,-3.64930418323452,0.000262951591809728,0.0206156017653672,"xl_vs_amb","g55947"
"32",9641.62296667428,0.471721587751384,0.139096706967683,3.39132103149632,0.000695565741990006,0.0404452157696578,"xl_vs_amb","g37104"
"33",621.399129661981,0.828165492952169,0.188253144586603,4.39921200132294,1.08644653053483e-05,0.00183809123596679,"xl_vs_amb","g22428"
"34",197.384750903202,0.947034245665693,0.195012275709767,4.85628016092253,1.19611438555918e-06,0.000321003364524492,"xl_vs_amb","g38363"
"35",1453.28663637011,0.78082164658634,0.225262182704097,3.46627932488793,0.000527714730196552,0.0331731304720854,"xl_vs_amb","g6024"
"36",1219.1848371443,0.519694508671232,0.133688173296132,3.88736337596639,0.000101338992440949,0.0100261944118241,"xl_vs_amb","g55324"
"37",3587.43121936642,0.793951094456019,0.144919616378405,5.47856193866055,4.28796488898297e-08,1.86999935460585e-05,"xl_vs_amb","g44690"
"38",154.15071505664,-1.2729733732921,0.337466440171161,-3.77214804721456,0.000161848172025986,0.0141755974268618,"xl_vs_amb","adi2mcaRNA36908_R0"
