,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,cluster
1,adi2mcaRNA10013_R0,3289.941691,-0.284185432,0.105208655,-2.701160204,0.006909805,0.043512271,l_vs_amb,2
2,adi2mcaRNA10073_R0,6048.385212,-0.501210312,0.102271593,-4.900777404,9.55E-07,4.57E-05,l_vs_amb,2
3,adi2mcaRNA10073_R0,6048.385212,-0.501210312,0.102271593,-4.900777404,9.55E-07,4.57E-05,l_vs_amb,2
4,adi2mcaRNA10073_R0,6048.385212,0.514029056,0.102248448,5.027255328,4.98E-07,9.58E-05,xl_vs_l,2
5,adi2mcaRNA10073_R0,6048.385212,0.514029056,0.102248448,5.027255328,4.98E-07,9.58E-05,xl_vs_l,2
6,adi2mcaRNA1022_R0,954.594204,0.616916715,0.16232172,3.80058021,0.000144358,0.002468136,l_vs_amb,1
7,adi2mcaRNA10243_R2,391.319386,0.473421453,0.151868901,3.117303482,0.001825136,0.031298304,xl_vs_l,2
8,adi2mcaRNA10298_R0,8774.665657,0.439103203,0.152096776,2.886998755,0.003889358,0.029072474,l_vs_amb,1
9,adi2mcaRNA10298_R0,8774.665657,0.439103203,0.152096776,2.886998755,0.003889358,0.029072474,l_vs_amb,1
10,adi2mcaRNA10298_R0,8774.665657,-0.505145738,0.152098757,-3.321169398,0.000896411,0.019569164,xl_vs_l,1
11,adi2mcaRNA10298_R0,8774.665657,-0.505145738,0.152098757,-3.321169398,0.000896411,0.019569164,xl_vs_l,1
12,adi2mcaRNA10307_R0,363.8291727,-0.432151973,0.159088587,-2.716423473,0.006599145,0.04217586,l_vs_amb,2
13,adi2mcaRNA10333_R0,467.4559015,-0.491623644,0.150507162,-3.266446854,0.001089062,0.01143099,l_vs_amb,2
14,adi2mcaRNA10406_R0,2849.130588,0.40906415,0.11803462,3.465628543,0.000528994,0.006689864,l_vs_amb,1
15,adi2mcaRNA10482_R1,72.02700151,-0.851261813,0.296704396,-2.86905696,0.004116977,0.03025962,l_vs_amb,2
16,adi2mcaRNA10492_R0,551.2857145,0.454439867,0.166875158,2.723232579,0.006464653,0.041576782,l_vs_amb,1
17,adi2mcaRNA10579_R0,1088.841835,-0.401102344,0.137789653,-2.910975777,0.003603019,0.027576808,l_vs_amb,2
18,adi2mcaRNA10629_R0,840.5966689,-0.395020867,0.131770482,-2.997794813,0.002719407,0.022454754,l_vs_amb,2
19,adi2mcaRNA10631_R0,790.0679464,-0.44733188,0.156912547,-2.850835632,0.00436045,0.031378545,l_vs_amb,2
20,adi2mcaRNA10635_R0,4415.525885,-0.326488232,0.116482319,-2.802899494,0.005064545,0.034965435,l_vs_amb,2
21,adi2mcaRNA10691_R3,1298.713279,-0.476577235,0.164776549,-2.892263726,0.003824767,0.028741714,l_vs_amb,2
22,adi2mcaRNA10809_R0,3997.082814,0.785673081,0.200246637,3.923526972,8.73E-05,0.001684156,l_vs_amb,1
23,adi2mcaRNA10809_R0,3997.082814,0.785673081,0.200246637,3.923526972,8.73E-05,0.001684156,l_vs_amb,1
24,adi2mcaRNA10809_R0,3997.082814,-0.708099671,0.200199363,-3.536972641,0.000404742,0.011328038,xl_vs_l,1
25,adi2mcaRNA10809_R0,3997.082814,-0.708099671,0.200199363,-3.536972641,0.000404742,0.011328038,xl_vs_l,1
26,adi2mcaRNA11011_R0,74.31345824,0.875431597,0.299549158,2.922497271,0.003472367,0.026913354,l_vs_amb,1
27,adi2mcaRNA11042_R0,1747.832564,-0.403101702,0.13721459,-2.937746654,0.003306071,0.025899106,l_vs_amb,2
28,adi2mcaRNA11042_R0,1747.832564,-0.403101702,0.13721459,-2.937746654,0.003306071,0.025899106,l_vs_amb,2
29,adi2mcaRNA11042_R0,1747.832564,0.482999634,0.137095149,3.523097922,0.000426534,0.011817204,xl_vs_l,2
30,adi2mcaRNA11042_R0,1747.832564,0.482999634,0.137095149,3.523097922,0.000426534,0.011817204,xl_vs_l,2
31,adi2mcaRNA11044_R0,436.1258821,-0.604402002,0.18057811,-3.347039143,0.000816797,0.009190251,l_vs_amb,2
32,adi2mcaRNA11167_R0,3458.767195,-0.412182833,0.121799775,-3.384101748,0.000714115,0.016838694,xl_vs_l,1
33,adi2mcaRNA11167_R0,3458.767195,-0.412182833,0.121799775,-3.384101748,0.000714115,0.016838694,xl_vs_l,1
34,adi2mcaRNA11167_R0,3458.767195,0.674159696,0.122001381,5.525836586,3.28E-08,2.79E-06,l_vs_amb,1
35,adi2mcaRNA11167_R0,3458.767195,0.674159696,0.122001381,5.525836586,3.28E-08,2.79E-06,l_vs_amb,1
36,adi2mcaRNA11174_R0,1493.477117,-0.320046394,0.10832932,-2.954383864,0.00313294,0.024907347,l_vs_amb,2
37,adi2mcaRNA11233_R0,2466.980258,-0.362083775,0.11104984,-3.26055196,0.001111956,0.011620211,l_vs_amb,2
38,adi2mcaRNA11392_R0,169.2088632,-0.620938762,0.208695013,-2.975340682,0.002926633,0.02365042,l_vs_amb,2
39,adi2mcaRNA1144_R0,1995.296823,0.462398827,0.137603525,3.360370505,0.00077838,0.008883983,l_vs_amb,1
40,adi2mcaRNA11548_R0,3546.526349,0.64796907,0.140994783,4.595695374,4.31E-06,0.000952193,xl_vs_amb,1
41,adi2mcaRNA11548_R0,3546.526349,0.64796907,0.140994783,4.595695374,4.31E-06,0.000952193,xl_vs_amb,1
42,adi2mcaRNA11548_R0,3546.526349,0.794779297,0.141013897,5.636177095,1.74E-08,1.58E-06,l_vs_amb,1
43,adi2mcaRNA11548_R0,3546.526349,0.794779297,0.141013897,5.636177095,1.74E-08,1.58E-06,l_vs_amb,1
44,adi2mcaRNA1155_R0,325.6298565,0.578137017,0.199979884,2.89097586,0.003840476,0.028827793,l_vs_amb,1
45,adi2mcaRNA11551_R0,5272.393337,0.584407069,0.10926715,5.348424189,8.87E-08,6.21E-06,l_vs_amb,1
46,adi2mcaRNA11551_R0,5272.393337,0.584407069,0.10926715,5.348424189,8.87E-08,6.21E-06,l_vs_amb,1
47,adi2mcaRNA11551_R0,5272.393337,0.527964147,0.109216146,4.834121737,1.34E-06,0.00035504,xl_vs_amb,1
48,adi2mcaRNA11551_R0,5272.393337,0.527964147,0.109216146,4.834121737,1.34E-06,0.00035504,xl_vs_amb,1
49,adi2mcaRNA11640_R1,452.4193257,0.568519834,0.173048634,3.285318246,0.001018672,0.010842798,l_vs_amb,1
50,adi2mcaRNA11645_R0,2911.635923,-0.317247642,0.112798602,-2.812513955,0.004915589,0.034179378,l_vs_amb,2
51,adi2mcaRNA11654_R0,1306.200004,-0.428939198,0.137427443,-3.121204833,0.001801127,0.030914242,xl_vs_l,1
52,adi2mcaRNA11698_R0,429.0680999,-0.505524595,0.171971859,-2.939577422,0.003286601,0.025790793,l_vs_amb,2
53,adi2mcaRNA11787_R1,1077.399026,-0.605030578,0.168580141,-3.588978956,0.000331976,0.004725524,l_vs_amb,2
54,adi2mcaRNA11812_R1,1065.844298,1.561098723,0.232985864,6.700401037,2.08E-11,4.63E-08,xl_vs_l,2
55,adi2mcaRNA11812_R1,1065.844298,1.561098723,0.232985864,6.700401037,2.08E-11,4.63E-08,xl_vs_l,2
56,adi2mcaRNA11812_R1,1065.844298,1.005363435,0.231949193,4.334412306,1.46E-05,0.002273841,xl_vs_amb,2
57,adi2mcaRNA11812_R1,1065.844298,1.005363435,0.231949193,4.334412306,1.46E-05,0.002273841,xl_vs_amb,2
58,adi2mcaRNA11890_R1,1341.602055,-0.502314852,0.15898559,-3.159499253,0.001580405,0.015011524,l_vs_amb,2
59,adi2mcaRNA11892_R0,174.64633,0.835576868,0.213969117,3.905128366,9.42E-05,0.001786997,l_vs_amb,1
60,adi2mcaRNA11892_R0,174.64633,0.835576868,0.213969117,3.905128366,9.42E-05,0.001786997,l_vs_amb,1
61,adi2mcaRNA11892_R0,174.64633,0.809072516,0.213058793,3.797414335,0.000146213,0.013177096,xl_vs_amb,1
62,adi2mcaRNA11892_R0,174.64633,0.809072516,0.213058793,3.797414335,0.000146213,0.013177096,xl_vs_amb,1
63,adi2mcaRNA11941_R0,3553.099137,-0.482948957,0.113441135,-4.257264839,2.07E-05,0.000530939,l_vs_amb,2
64,adi2mcaRNA12_R4,309.9699053,0.853502472,0.243300892,3.508012095,0.000451469,0.030445818,xl_vs_amb,2
65,adi2mcaRNA12029_R0,36.56008843,1.094012013,0.383017243,2.856299635,0.004286104,0.031115287,l_vs_amb,1
66,adi2mcaRNA12030_R0,69.87391949,0.958973078,0.324884054,2.951739446,0.003159894,0.044330276,xl_vs_l,2
67,adi2mcaRNA12030_R0,69.87391949,0.958973078,0.324884054,2.951739446,0.003159894,0.044330276,xl_vs_l,2
68,adi2mcaRNA12030_R0,69.87391949,-1.02923335,0.324765131,-3.169162115,0.001528791,0.014644204,l_vs_amb,2
69,adi2mcaRNA12030_R0,69.87391949,-1.02923335,0.324765131,-3.169162115,0.001528791,0.014644204,l_vs_amb,2
70,adi2mcaRNA12045_R0,1095.913637,-0.607784417,0.147222194,-4.128347761,3.65E-05,0.000847134,l_vs_amb,2
71,adi2mcaRNA12046_R0,248.8251121,-0.842881211,0.246965086,-3.412956962,0.000642621,0.015734774,xl_vs_l,1
72,adi2mcaRNA12046_R0,248.8251121,-0.842881211,0.246965086,-3.412956962,0.000642621,0.015734774,xl_vs_l,1
73,adi2mcaRNA12046_R0,248.8251121,0.80643529,0.247057549,3.264159678,0.001097893,0.011501299,l_vs_amb,1
74,adi2mcaRNA12046_R0,248.8251121,0.80643529,0.247057549,3.264159678,0.001097893,0.011501299,l_vs_amb,1
75,adi2mcaRNA12103_R0,1456.381922,-0.395360058,0.13029228,-3.034408922,0.002410075,0.020553758,l_vs_amb,2
76,adi2mcaRNA12226_R0,216.4289265,-0.807692742,0.205269293,-3.934795753,8.33E-05,0.004028367,xl_vs_l,1
77,adi2mcaRNA12226_R0,216.4289265,-0.807692742,0.205269293,-3.934795753,8.33E-05,0.004028367,xl_vs_l,1
78,adi2mcaRNA12226_R0,216.4289265,0.755716066,0.205296387,3.681097739,0.000232232,0.003548577,l_vs_amb,1
79,adi2mcaRNA12226_R0,216.4289265,0.755716066,0.205296387,3.681097739,0.000232232,0.003548577,l_vs_amb,1
80,adi2mcaRNA12254_R0,272.078621,0.684192382,0.2367083,2.890445254,0.003846965,0.028856281,l_vs_amb,1
81,adi2mcaRNA12268_R0,501.73437,0.689054644,0.188384426,3.65770494,0.000254484,0.008760684,xl_vs_l,2
82,adi2mcaRNA12268_R0,501.73437,0.689054644,0.188384426,3.65770494,0.000254484,0.008760684,xl_vs_l,2
83,adi2mcaRNA12268_R0,501.73437,-0.613969756,0.188665936,-3.254269254,0.001136845,0.011809375,l_vs_amb,2
84,adi2mcaRNA12268_R0,501.73437,-0.613969756,0.188665936,-3.254269254,0.001136845,0.011809375,l_vs_amb,2
85,adi2mcaRNA12268_R7,725.4774188,-0.350360143,0.118910195,-2.946426435,0.003214689,0.025393908,l_vs_amb,2
86,adi2mcaRNA12268_R9,383.4519065,0.508952093,0.166835405,3.050624025,0.002283663,0.036094307,xl_vs_l,2
87,adi2mcaRNA12268_R9,383.4519065,0.508952093,0.166835405,3.050624025,0.002283663,0.036094307,xl_vs_l,2
88,adi2mcaRNA12268_R9,383.4519065,-0.680203417,0.166466077,-4.086138331,4.39E-05,0.000972711,l_vs_amb,2
89,adi2mcaRNA12268_R9,383.4519065,-0.680203417,0.166466077,-4.086138331,4.39E-05,0.000972711,l_vs_amb,2
90,adi2mcaRNA12272_R0,142.9845569,-0.830683963,0.263257832,-3.155400756,0.001602778,0.028509481,xl_vs_l,1
91,adi2mcaRNA12272_R0,142.9845569,-0.830683963,0.263257832,-3.155400756,0.001602778,0.028509481,xl_vs_l,1
92,adi2mcaRNA12272_R0,142.9845569,1.672620565,0.271438859,6.162052736,7.18E-10,1.01E-07,l_vs_amb,1
93,adi2mcaRNA12272_R0,142.9845569,1.672620565,0.271438859,6.162052736,7.18E-10,1.01E-07,l_vs_amb,1
94,adi2mcaRNA12348_R0,64.57893504,-0.789020981,0.288891729,-2.731199624,0.006310424,0.040879409,l_vs_amb,2
95,adi2mcaRNA12375_R0,8247.842105,0.43789015,0.160722125,2.724516922,0.006439563,0.041502635,l_vs_amb,1
96,adi2mcaRNA1250_R1,1000.081806,-0.646580103,0.148927147,-4.341586591,1.41E-05,0.000397175,l_vs_amb,2
97,adi2mcaRNA1250_R1,1000.081806,-0.646580103,0.148927147,-4.341586591,1.41E-05,0.000397175,l_vs_amb,2
98,adi2mcaRNA1250_R1,1000.081806,0.439924984,0.149136621,2.949811939,0.003179674,0.04449687,xl_vs_l,2
99,adi2mcaRNA1250_R1,1000.081806,0.439924984,0.149136621,2.949811939,0.003179674,0.04449687,xl_vs_l,2
100,adi2mcaRNA12617_R0,880.0281001,-0.502065132,0.158206403,-3.173481746,0.001506224,0.014482868,l_vs_amb,2
101,adi2mcaRNA12617_R1,918.1952315,-0.524663023,0.141858465,-3.6984964,0.00021688,0.003364395,l_vs_amb,2
102,adi2mcaRNA12617_R1,918.1952315,-0.524663023,0.141858465,-3.6984964,0.00021688,0.003364395,l_vs_amb,2
103,adi2mcaRNA12617_R1,918.1952315,0.46532433,0.141863798,3.280078057,0.001037784,0.021486381,xl_vs_l,2
104,adi2mcaRNA12617_R1,918.1952315,0.46532433,0.141863798,3.280078057,0.001037784,0.021486381,xl_vs_l,2
105,adi2mcaRNA12641_R0,2964.548879,-0.362161482,0.095674824,-3.785337311,0.0001535,0.002583217,l_vs_amb,2
106,adi2mcaRNA12677_R0,266.0095587,-0.665632016,0.191814922,-3.470178483,0.000520113,0.00660575,l_vs_amb,2
107,adi2mcaRNA12830_R0,3209.626362,0.568000836,0.143695936,3.952796792,7.72E-05,0.001526562,l_vs_amb,1
108,adi2mcaRNA12830_R0,3209.626362,0.568000836,0.143695936,3.952796792,7.72E-05,0.001526562,l_vs_amb,1
109,adi2mcaRNA12830_R0,3209.626362,-0.455493817,0.14359947,-3.171974219,0.001514064,0.027698134,xl_vs_l,1
110,adi2mcaRNA12830_R0,3209.626362,-0.455493817,0.14359947,-3.171974219,0.001514064,0.027698134,xl_vs_l,1
111,adi2mcaRNA12948_R0,398.3782594,-0.489774252,0.174393297,-2.808446541,0.004978115,0.034457561,l_vs_amb,2
112,adi2mcaRNA12953_R0,1824.057732,0.609419546,0.139789894,4.359539373,1.30E-05,0.000376486,l_vs_amb,1
113,adi2mcaRNA12953_R1,1758.640172,0.592175669,0.144046621,4.111000054,3.94E-05,0.000899741,l_vs_amb,1
114,adi2mcaRNA12974_R0,1908.100489,-0.420050308,0.132745992,-3.164316305,0.001554478,0.014846889,l_vs_amb,2
115,adi2mcaRNA12975_R0,555.3909128,0.628334595,0.196810324,3.192589605,0.001410032,0.013817804,l_vs_amb,1
116,adi2mcaRNA13_R1,147.0098162,-0.850171202,0.235178976,-3.614996618,0.000300352,0.004347589,l_vs_amb,2
117,adi2mcaRNA13_R1,147.0098162,-0.850171202,0.235178976,-3.614996618,0.000300352,0.004347589,l_vs_amb,2
118,adi2mcaRNA13_R1,147.0098162,1.009271697,0.233964802,4.313775785,1.60E-05,0.001282045,xl_vs_l,2
119,adi2mcaRNA13_R1,147.0098162,1.009271697,0.233964802,4.313775785,1.60E-05,0.001282045,xl_vs_l,2
120,adi2mcaRNA13039_R0,116.3338188,0.734282183,0.25287829,2.90369799,0.003687837,0.027988562,l_vs_amb,1
121,adi2mcaRNA13066_R0,1764.30508,0.504915374,0.161689169,3.122753219,0.001791679,0.016508878,l_vs_amb,1
122,adi2mcaRNA13176_R1,296.3091554,0.425282672,0.158245473,2.687487133,0.007199188,0.044807727,l_vs_amb,1
123,adi2mcaRNA13429_R0,512.2833305,0.537172789,0.170944328,3.142384389,0.001675779,0.029313897,xl_vs_l,2
124,adi2mcaRNA13429_R0,512.2833305,0.537172789,0.170944328,3.142384389,0.001675779,0.029313897,xl_vs_l,2
125,adi2mcaRNA13429_R0,512.2833305,-0.669149284,0.170766766,-3.918498316,8.91E-05,0.001711964,l_vs_amb,2
126,adi2mcaRNA13429_R0,512.2833305,-0.669149284,0.170766766,-3.918498316,8.91E-05,0.001711964,l_vs_amb,2
127,adi2mcaRNA13466_R0,2938.105669,-0.573391211,0.159326225,-3.598850174,0.000319627,0.004578273,l_vs_amb,2
128,adi2mcaRNA13589_R0,1071.969105,-0.72427458,0.172816001,-4.191015729,2.78E-05,0.000676031,l_vs_amb,2
129,adi2mcaRNA13589_R0,1071.969105,-0.72427458,0.172816001,-4.191015729,2.78E-05,0.000676031,l_vs_amb,2
130,adi2mcaRNA13589_R0,1071.969105,0.613689645,0.172875718,3.549889213,0.000385393,0.011028001,xl_vs_l,2
131,adi2mcaRNA13589_R0,1071.969105,0.613689645,0.172875718,3.549889213,0.000385393,0.011028001,xl_vs_l,2
132,adi2mcaRNA13665_R0,4215.625803,-0.430843588,0.150927826,-2.854633236,0.004308655,0.031164046,l_vs_amb,2
133,adi2mcaRNA13665_R0,4215.625803,-0.430843588,0.150927826,-2.854633236,0.004308655,0.031164046,l_vs_amb,2
134,adi2mcaRNA13665_R0,4215.625803,0.493834376,0.150888564,3.272841635,0.001064721,0.021715781,xl_vs_l,2
135,adi2mcaRNA13665_R0,4215.625803,0.493834376,0.150888564,3.272841635,0.001064721,0.021715781,xl_vs_l,2
136,adi2mcaRNA13683_R2,71.14633154,0.847513136,0.297166746,2.851978383,0.004344806,0.031329104,l_vs_amb,1
137,adi2mcaRNA13791_R1,1215.680636,-0.609095167,0.189383893,-3.216193083,0.001299034,0.025030231,xl_vs_l,1
138,adi2mcaRNA13842_R0,6977.816827,0.602377565,0.199635469,3.01738748,0.002549637,0.021386401,l_vs_amb,1
139,adi2mcaRNA13962_R0,51.43975326,1.239245873,0.339251068,3.652887165,0.000259308,0.003887445,l_vs_amb,1
140,adi2mcaRNA13962_R0,51.43975326,1.239245873,0.339251068,3.652887165,0.000259308,0.003887445,l_vs_amb,1
141,adi2mcaRNA13962_R0,51.43975326,-1.287375735,0.339089433,-3.796566947,0.000146714,0.005984673,xl_vs_l,1
142,adi2mcaRNA13962_R0,51.43975326,-1.287375735,0.339089433,-3.796566947,0.000146714,0.005984673,xl_vs_l,1
143,adi2mcaRNA13963_R0,51.30062204,-1.358550113,0.354240953,-3.835101787,0.000125512,0.00538327,xl_vs_l,1
144,adi2mcaRNA13963_R0,51.30062204,-1.358550113,0.354240953,-3.835101787,0.000125512,0.00538327,xl_vs_l,1
145,adi2mcaRNA13963_R0,51.30062204,1.041041816,0.349453058,2.979060541,0.002891336,0.023444777,l_vs_amb,1
146,adi2mcaRNA13963_R0,51.30062204,1.041041816,0.349453058,2.979060541,0.002891336,0.023444777,l_vs_amb,1
147,adi2mcaRNA14013_R5,45.31134814,1.054757047,0.379129156,2.782052052,0.005401638,0.036608441,l_vs_amb,1
148,adi2mcaRNA14019_R0,1316.217005,0.428353257,0.133617874,3.205808065,0.001346838,0.013351832,l_vs_amb,1
149,adi2mcaRNA14437_R2,4828.060861,-0.573330246,0.177833112,-3.223979158,0.001264226,0.024656908,xl_vs_l,1
150,adi2mcaRNA14527_R0,4979.089374,0.6648528,0.142099273,4.678791,2.89E-06,0.000112606,l_vs_amb,1
151,adi2mcaRNA14527_R0,4979.089374,0.6648528,0.142099273,4.678791,2.89E-06,0.000112606,l_vs_amb,1
152,adi2mcaRNA14527_R0,4979.089374,-0.54627065,0.142032288,-3.846101877,0.000120012,0.005217387,xl_vs_l,1
153,adi2mcaRNA14527_R0,4979.089374,-0.54627065,0.142032288,-3.846101877,0.000120012,0.005217387,xl_vs_l,1
154,adi2mcaRNA14719_R0,5565.001169,-0.586158955,0.114449174,-5.121565636,3.03E-07,1.76E-05,l_vs_amb,2
155,adi2mcaRNA14719_R0,5565.001169,-0.586158955,0.114449174,-5.121565636,3.03E-07,1.76E-05,l_vs_amb,2
156,adi2mcaRNA14719_R0,5565.001169,0.431415707,0.1144815,3.768431642,0.000164276,0.006547834,xl_vs_l,2
157,adi2mcaRNA14719_R0,5565.001169,0.431415707,0.1144815,3.768431642,0.000164276,0.006547834,xl_vs_l,2
158,adi2mcaRNA14721_R0,2263.49149,0.688087571,0.195688798,3.516233822,0.000437715,0.005795535,l_vs_amb,1
159,adi2mcaRNA14792_R0,7191.350575,-0.334727389,0.090297164,-3.706953515,0.000209767,0.003282577,l_vs_amb,2
160,adi2mcaRNA14792_R1,7564.940101,-0.387072385,0.105507909,-3.668657526,0.000243827,0.00368632,l_vs_amb,2
161,adi2mcaRNA14811_R0,790.4277765,0.561205164,0.13045529,4.301896573,1.69E-05,0.001323735,xl_vs_l,2
162,adi2mcaRNA14845_R1,903.3797946,0.633977679,0.194756771,3.255227931,0.001133014,0.022840174,xl_vs_l,2
163,adi2mcaRNA14845_R1,903.3797946,0.633977679,0.194756771,3.255227931,0.001133014,0.022840174,xl_vs_l,2
164,adi2mcaRNA14845_R1,903.3797946,-0.681890226,0.194766043,-3.501073463,0.000463388,0.006045775,l_vs_amb,2
165,adi2mcaRNA14845_R1,903.3797946,-0.681890226,0.194766043,-3.501073463,0.000463388,0.006045775,l_vs_amb,2
166,adi2mcaRNA14923_R0,384.0372515,-0.627479489,0.155580762,-4.033143175,5.50E-05,0.0011639,l_vs_amb,2
167,adi2mcaRNA14923_R0,384.0372515,-0.627479489,0.155580762,-4.033143175,5.50E-05,0.0011639,l_vs_amb,2
168,adi2mcaRNA14923_R0,384.0372515,0.56822204,0.155591518,3.652011672,0.000260194,0.008907929,xl_vs_l,2
169,adi2mcaRNA14923_R0,384.0372515,0.56822204,0.155591518,3.652011672,0.000260194,0.008907929,xl_vs_l,2
170,adi2mcaRNA14950_R0,642.5599189,0.990446758,0.180319623,5.492728652,3.96E-08,3.24E-06,l_vs_amb,1
171,adi2mcaRNA14950_R0,642.5599189,0.990446758,0.180319623,5.492728652,3.96E-08,3.24E-06,l_vs_amb,1
172,adi2mcaRNA14950_R0,642.5599189,-0.547934123,0.1790752,-3.059799032,0.002214856,0.035506711,xl_vs_l,1
173,adi2mcaRNA14950_R0,642.5599189,-0.547934123,0.1790752,-3.059799032,0.002214856,0.035506711,xl_vs_l,1
174,adi2mcaRNA14954_R0,8050.538892,0.635054399,0.177059095,3.586680477,0.000334914,0.004751569,l_vs_amb,1
175,adi2mcaRNA15015_R2,1176.278369,0.59019659,0.127443383,4.631049305,3.64E-06,0.000132456,l_vs_amb,1
176,adi2mcaRNA15015_R3,660.2017817,0.474474101,0.155827266,3.044872132,0.002327793,0.020011356,l_vs_amb,1
177,adi2mcaRNA15315_R0,143.3025296,-0.56939617,0.21566367,-2.640204398,0.008285604,0.049804291,l_vs_amb,2
178,adi2mcaRNA15315_R1,144.0726973,-0.644892817,0.223131873,-2.890186902,0.003850128,0.028868441,l_vs_amb,2
179,adi2mcaRNA15483_R2,281.580421,-0.71579437,0.196774263,-3.637642229,0.000275145,0.004073557,l_vs_amb,2
180,adi2mcaRNA15483_R2,281.580421,-0.71579437,0.196774263,-3.637642229,0.000275145,0.004073557,l_vs_amb,2
181,adi2mcaRNA15483_R2,281.580421,0.851317048,0.196086083,4.341547521,1.41E-05,0.001169184,xl_vs_l,2
182,adi2mcaRNA15483_R2,281.580421,0.851317048,0.196086083,4.341547521,1.41E-05,0.001169184,xl_vs_l,2
183,adi2mcaRNA15493_R0,374.1552,-0.588532131,0.219881064,-2.676593067,0.007437491,0.045943876,l_vs_amb,2
184,adi2mcaRNA15808_R0,545.0169186,-0.588229162,0.205907827,-2.8567596,0.004279899,0.031091308,l_vs_amb,2
185,adi2mcaRNA15808_R1,390.1555788,-0.679483128,0.227852568,-2.98211749,0.002862621,0.023255947,l_vs_amb,2
186,adi2mcaRNA1588_R0,1305.338814,0.403067939,0.152368552,2.645348622,0.008160679,0.049299898,l_vs_amb,1
187,adi2mcaRNA15941_R0,569.941575,-0.795814747,0.18351757,-4.336449894,1.45E-05,0.000404246,l_vs_amb,2
188,adi2mcaRNA15979_R1,180.9981528,-0.910717446,0.290774242,-3.132043058,0.001735944,0.016114042,l_vs_amb,2
189,adi2mcaRNA16033_R0,1372.197266,0.821003728,0.181305517,4.528288709,5.95E-06,0.00019972,l_vs_amb,1
190,adi2mcaRNA16047_R0,824.1847752,0.449423019,0.148108232,3.03442296,0.002409963,0.020553758,l_vs_amb,1
191,adi2mcaRNA16049_R0,8946.218081,-0.409410481,0.124391727,-3.291299928,0.000997255,0.020915624,xl_vs_l,1
192,adi2mcaRNA16049_R0,8946.218081,-0.409410481,0.124391727,-3.291299928,0.000997255,0.020915624,xl_vs_l,1
193,adi2mcaRNA16049_R0,8946.218081,-0.409410481,0.124391727,-3.291299928,0.000997255,0.020915624,xl_vs_l,1
194,adi2mcaRNA16049_R0,8946.218081,0.841571936,0.12451267,6.758926101,1.39E-11,3.35E-09,l_vs_amb,1
195,adi2mcaRNA16049_R0,8946.218081,0.841571936,0.12451267,6.758926101,1.39E-11,3.35E-09,l_vs_amb,1
196,adi2mcaRNA16049_R0,8946.218081,0.841571936,0.12451267,6.758926101,1.39E-11,3.35E-09,l_vs_amb,1
197,adi2mcaRNA16049_R0,8946.218081,0.432161455,0.124554619,3.469654193,0.000521129,0.033322059,xl_vs_amb,1
198,adi2mcaRNA16049_R0,8946.218081,0.432161455,0.124554619,3.469654193,0.000521129,0.033322059,xl_vs_amb,1
199,adi2mcaRNA16049_R0,8946.218081,0.432161455,0.124554619,3.469654193,0.000521129,0.033322059,xl_vs_amb,1
200,adi2mcaRNA16122_R0,399.0880567,-0.575154189,0.162553492,-3.538245664,0.000402795,0.028033486,xl_vs_amb,2
201,adi2mcaRNA16184_R1,1607.752798,0.356690008,0.132365493,2.694735621,0.00704445,0.044100892,l_vs_amb,1
202,adi2mcaRNA16195_R0,6010.343985,-0.439189502,0.122838399,-3.575343745,0.000349768,0.010477739,xl_vs_l,1
203,adi2mcaRNA16195_R0,6010.343985,-0.439189502,0.122838399,-3.575343745,0.000349768,0.010477739,xl_vs_l,1
204,adi2mcaRNA16195_R0,6010.343985,0.564860629,0.122903179,4.595980617,4.31E-06,0.000153277,l_vs_amb,1
205,adi2mcaRNA16195_R0,6010.343985,0.564860629,0.122903179,4.595980617,4.31E-06,0.000153277,l_vs_amb,1
206,adi2mcaRNA16513_R0,670.2947145,0.427841431,0.149551905,2.860822341,0.004225438,0.030849989,l_vs_amb,1
207,adi2mcaRNA166_R0,392.5480076,-0.75803226,0.180186675,-4.20692741,2.59E-05,0.000636704,l_vs_amb,2
208,adi2mcaRNA166_R0,392.5480076,-0.75803226,0.180186675,-4.20692741,2.59E-05,0.000636704,l_vs_amb,2
209,adi2mcaRNA166_R0,392.5480076,0.752156723,0.180045078,4.177602244,2.95E-05,0.001882679,xl_vs_l,2
210,adi2mcaRNA166_R0,392.5480076,0.752156723,0.180045078,4.177602244,2.95E-05,0.001882679,xl_vs_l,2
211,adi2mcaRNA16671_R3,377.3456886,-0.957064966,0.182368691,-5.247967502,1.54E-07,9.95E-06,l_vs_amb,2
212,adi2mcaRNA16671_R3,377.3456886,-0.957064966,0.182368691,-5.247967502,1.54E-07,9.95E-06,l_vs_amb,2
213,adi2mcaRNA16671_R3,377.3456886,0.771065451,0.182739639,4.219475625,2.45E-05,0.001670701,xl_vs_l,2
214,adi2mcaRNA16671_R3,377.3456886,0.771065451,0.182739639,4.219475625,2.45E-05,0.001670701,xl_vs_l,2
215,adi2mcaRNA16675_R0,1272.567901,0.37363894,0.138816034,2.691612261,0.007110756,0.044425589,l_vs_amb,1
216,adi2mcaRNA16680_R0,2037.982115,-0.558173325,0.114713206,-4.865815776,1.14E-06,5.32E-05,l_vs_amb,2
