Titration report,,,,, ,
Method,,,,,,
Method ID,,000,,"Release state
",Released,
160,1.3080,140.3,0.0085,26.3,3.6,
161,1.3165,144.0,0.0085,26.3,3.7,
162,1.3245,147.3,0.0080,26.3,3.3,
163,1.3330,150.9,0.0085,26.3,3.6,
164,1.3410,154.4,0.0080,26.3,3.5,
165,1.3495,157.6,0.0085,26.3,3.2,
166,1.3580,160.9,0.0085,26.3,3.3,
167,1.3665,163.8,0.0085,26.3,2.9,
168,1.3745,166.4,0.0080,26.3,2.6,
169,1.3830,169.1,0.0085,26.3,2.7,
170,1.3915,171.5,0.0085,26.3,2.4,
171,1.3995,173.8,0.0080,26.3,2.3,
172,1.4080,176.1,0.0085,26.3,2.3,
173,1.4165,178.3,0.0085,26.3,2.2,
174,1.4250,180.1,0.0085,26.3,1.8,
175,1.4325,181.9,0.0075,26.3,1.8,
176,1.4410,183.6,0.0085,26.3,1.7,
177,1.4500,185.1,0.0090,26.3,1.5,
417,1.4500,196.5,0.0000,26.0,11.4,
418,1.4505,196.6,0.0005,26.0,0.1,
419,1.4520,196.5,0.0015,26.0,-0.1,
420,1.4545,196.6,0.0025,26.0,0.1,
421,1.4585,196.8,0.0040,26.0,0.2,
422,1.4645,197.2,0.0060,26.0,0.4,
423,1.4730,197.9,0.0085,26.0,0.7,
424,1.4815,198.9,0.0085,26.0,1.0,
425,1.4900,199.8,0.0085,26.0,0.9,
426,1.4975,200.7,0.0075,26.0,0.9,
427,1.5060,201.8,0.0085,26.0,1.1,
428,1.5145,202.8,0.0085,26.0,1.0,
429,1.5230,203.7,0.0085,26.0,0.9,
430,1.5315,204.7,0.0085,26.0,1.0,
431,1.5395,205.6,0.0080,26.0,0.9,
432,1.5475,206.3,0.0080,26.0,0.7,
433,1.5560,207.1,0.0085,26.0,0.8,
434,1.5645,207.9,0.0085,26.0,0.8,
435,1.5730,208.7,0.0085,26.0,0.8,
436,1.5815,209.6,0.0085,26.0,0.9,
437,1.5895,210.3,0.0080,26.0,0.7,
438,1.5980,211.0,0.0085,26.0,0.7,
439,1.6060,211.7,0.0080,26.0,0.7,
440,1.6145,212.4,0.0085,26.0,0.7,
441,1.6225,213.0,0.0080,26.0,0.6,
442,1.6310,213.7,0.0085,26.0,0.7,
443,1.6395,214.4,0.0085,26.0,0.7,
444,1.6480,215.0,0.0085,26.0,0.6,
445,1.6565,215.7,0.0085,26.0,0.7,
446,1.6645,216.2,0.0080,26.0,0.5,
447,1.6725,216.8,0.0080,26.0,0.6,
448,1.6810,217.5,0.0085,26.0,0.7,
449,1.6895,217.9,0.0085,26.0,0.4,
450,1.6980,218.5,0.0085,26.0,0.6,
451,1.7065,219.1,0.0085,26.0,0.6,
452,1.7145,219.5,0.0080,26.0,0.4,
453,1.7230,220.1,0.0085,26.0,0.6,
454,1.7310,220.6,0.0080,26.0,0.5,
455,1.7395,221.1,0.0085,26.0,0.5,
456,1.7480,221.7,0.0085,26.0,0.6,
457,1.7565,222.1,0.0085,26.0,0.4,
458,1.7645,222.5,0.0080,26.0,0.4,
459,1.7725,223.1,0.0080,26.0,0.6,
460,1.7810,223.5,0.0085,26.0,0.4,
461,1.7895,223.9,0.0085,26.0,0.4,
462,1.7980,224.4,0.0085,26.0,0.5,
463,1.8065,224.8,0.0085,26.0,0.4,
464,1.8150,225.2,0.0085,26.0,0.4,
465,1.8230,225.6,0.0080,26.0,0.4,
466,1.8310,226.1,0.0080,26.0,0.5,
467,1.8395,226.6,0.0085,26.0,0.5,
468,1.8480,226.9,0.0085,26.0,0.3,
469,1.8565,227.4,0.0085,26.0,0.5,
470,1.8650,227.7,0.0085,26.0,0.3,
471,1.8730,228.1,0.0080,26.0,0.4,
472,1.8810,228.5,0.0080,26.0,0.4,
473,1.8895,228.8,0.0085,26.0,0.3,
474,1.8980,229.2,0.0085,26.0,0.4,
475,1.9065,229.6,0.0085,26.0,0.4,
476,1.9150,229.9,0.0085,26.0,0.3,
477,1.9235,230.3,0.0085,26.0,0.4,
478,1.9310,230.6,0.0075,26.0,0.3,
479,1.9395,231.0,0.0085,26.0,0.4,
480,1.9480,231.3,0.0085,26.0,0.3,
481,1.9565,231.7,0.0085,26.0,0.4,
482,1.9650,232.0,0.0085,26.0,0.3,
483,1.9735,232.3,0.0085,26.0,0.3,
484,1.9810,232.6,0.0075,26.0,0.3,
485,1.9895,233.0,0.0085,26.0,0.4,
486,1.9980,233.3,0.0085,26.0,0.3,
487,2.0065,233.7,0.0085,26.0,0.4,
488,2.0150,233.9,0.0085,26.0,0.2,
489,2.0220,234.2,0.0070,26.0,0.3,
490,2.0245,234.4,0.0025,26.0,0.2,
491,2.0250,234.5,0.0005,26.0,0.1,
492,2.0255,234.6,0.0005,26.0,0.1,
493,2.0260,234.6,0.0005,26.0,0.0,
494,2.0275,234.7,0.0015,26.0,0.1,
495,2.0295,234.7,0.0020,26.0,0.0,
496,2.0325,234.8,0.0030,26.0,0.1,
497,2.0360,235.0,0.0035,26.0,0.2,
,2.0360,235.0,,,,EP
498,2.0380,235.0,0.0020,26.0,0.0,
Titration (EP) [1],,"Scope 1/1, Sample 2/3",,,,
Measured Values,,"Scope 1/1, Sample 2/3",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-30.7,,24.9,,
1,0.0010,-31.4,0.0010,24.9,-0.7,
2,0.0025,-31.6,0.0015,24.9,-0.2,
3,0.0050,-31.7,0.0025,24.9,-0.1,
4,0.0085,-31.9,0.0035,24.9,-0.2,
5,0.0150,-32.0,0.0065,24.9,-0.1,
6,0.0230,-32.0,0.0080,24.9,0.0,
7,0.0315,-31.8,0.0085,24.9,0.2,
8,0.0395,-31.5,0.0080,24.9,0.3,
9,0.0480,-31.1,0.0085,24.9,0.4,
10,0.0560,-30.6,0.0080,24.9,0.5,
11,0.0645,-30.0,0.0085,24.9,0.6,
12,0.0730,-29.3,0.0085,24.9,0.7,
13,0.0815,-28.6,0.0085,24.9,0.7,
14,0.0895,-27.9,0.0080,24.9,0.7,
15,0.0980,-26.9,0.0085,24.9,1.0,
16,0.1060,-25.9,0.0080,24.9,1.0,
17,0.1145,-24.9,0.0085,24.9,1.0,
18,0.1230,-23.7,0.0085,24.9,1.2,
19,0.1315,-22.6,0.0085,24.9,1.1,
20,0.1400,-21.5,0.0085,24.9,1.1,
21,0.1480,-20.1,0.0080,24.9,1.4,
22,0.1560,-18.7,0.0080,24.9,1.4,
23,0.1645,-17.2,0.0085,24.9,1.5,
24,0.1730,-15.7,0.0085,24.9,1.5,
25,0.1815,-14.1,0.0085,24.9,1.6,
26,0.1900,-12.5,0.0085,24.9,1.6,
27,0.1980,-11.2,0.0080,24.9,1.3,
28,0.2060,-9.6,0.0080,24.9,1.6,
29,0.2145,-8.3,0.0085,24.9,1.3,
30,0.2230,-7.1,0.0085,24.9,1.2,
31,0.2315,-5.3,0.0085,24.9,1.8,
32,0.2400,-3.6,0.0085,24.9,1.7,
33,0.2485,-2.3,0.0085,24.9,1.3,
34,0.2560,-1.0,0.0075,24.9,1.3,
35,0.2645,-0.9,0.0085,24.9,0.1,
36,0.2730,-0.2,0.0085,24.9,0.7,
37,0.2815,0.8,0.0085,24.9,1.0,
38,0.2900,2.4,0.0085,24.9,1.6,
39,0.2985,3.4,0.0085,24.9,1.0,
40,0.3065,4.2,0.0080,24.9,0.8,
41,0.3145,4.9,0.0080,24.9,0.7,
42,0.3230,5.6,0.0085,24.9,0.7,
43,0.3315,6.2,0.0085,24.9,0.6,
44,0.3400,7.0,0.0085,24.9,0.8,
45,0.3485,8.1,0.0085,24.9,1.1,
46,0.3565,9.0,0.0080,24.9,0.9,
47,0.3650,10.1,0.0085,24.9,1.1,
48,0.3730,11.1,0.0080,24.9,1.0,
49,0.3815,11.9,0.0085,24.9,0.8,
50,0.3900,12.8,0.0085,24.9,0.9,
51,0.3985,13.6,0.0085,24.9,0.8,
52,0.4065,14.3,0.0080,24.9,0.7,
53,0.4150,15.1,0.0085,24.9,0.8,
54,0.4230,15.9,0.0080,24.9,0.8,
55,0.4315,16.7,0.0085,24.9,0.8,
56,0.4400,17.5,0.0085,24.9,0.8,
57,0.4485,18.2,0.0085,24.9,0.7,
58,0.4570,18.8,0.0085,24.9,0.6,
59,0.4650,19.6,0.0080,24.9,0.8,
60,0.4730,20.3,0.0080,24.9,0.7,
61,0.4815,21.1,0.0085,24.9,0.8,
62,0.4900,21.8,0.0085,24.9,0.7,
63,0.4985,22.6,0.0085,24.9,0.8,
64,0.5070,23.3,0.0085,24.9,0.7,
65,0.5150,24.0,0.0080,24.9,0.7,
66,0.5230,24.7,0.0080,24.9,0.7,
67,0.5315,25.5,0.0085,24.9,0.8,
68,0.5400,26.2,0.0085,24.9,0.7,
69,0.5485,27.0,0.0085,24.9,0.8,
70,0.5570,27.7,0.0085,24.9,0.7,
71,0.5655,28.3,0.0085,24.9,0.6,
72,0.5730,29.1,0.0075,24.9,0.8,
73,0.5815,29.8,0.0085,24.9,0.7,
74,0.5900,30.6,0.0085,24.9,0.8,
75,0.5985,31.3,0.0085,24.9,0.7,
76,0.6070,32.0,0.0085,24.9,0.7,
77,0.6155,32.7,0.0085,24.9,0.7,
78,0.6230,33.4,0.0075,24.9,0.7,
79,0.6315,34.1,0.0085,24.9,0.7,
80,0.6400,34.9,0.0085,24.9,0.8,
81,0.6485,35.6,0.0085,24.9,0.7,
82,0.6570,36.4,0.0085,24.9,0.8,
83,0.6655,37.1,0.0085,24.9,0.7,
84,0.6730,37.8,0.0075,24.9,0.7,
85,0.6815,38.5,0.0085,24.9,0.7,
86,0.6900,39.3,0.0085,24.9,0.8,
87,0.6985,40.1,0.0085,24.9,0.8,
88,0.7070,40.8,0.0085,24.9,0.7,
89,0.7155,41.5,0.0085,24.9,0.7,
90,0.7240,42.2,0.0085,24.9,0.7,
91,0.7315,43.0,0.0075,24.9,0.8,
92,0.7400,43.8,0.0085,24.9,0.8,
93,0.7485,44.5,0.0085,24.9,0.7,
94,0.7570,45.3,0.0085,24.9,0.8,
95,0.7655,46.0,0.0085,24.9,0.7,
96,0.7740,46.8,0.0085,24.9,0.8,
97,0.7820,47.5,0.0080,24.9,0.7,
98,0.7900,48.3,0.0080,24.9,0.8,
99,0.7985,49.0,0.0085,24.9,0.7,
100,0.8070,49.8,0.0085,24.9,0.8,
101,0.8155,50.6,0.0085,24.9,0.8,
102,0.8240,51.4,0.0085,24.9,0.8,
103,0.8320,52.2,0.0080,24.9,0.8,
104,0.8405,52.9,0.0085,24.9,0.7,
105,0.8485,53.7,0.0080,24.9,0.8,
106,0.8570,54.6,0.0085,24.9,0.9,
107,0.8655,55.3,0.0085,24.9,0.7,
108,0.8740,56.1,0.0085,24.9,0.8,
109,0.8820,56.9,0.0080,24.9,0.8,
110,0.8905,57.7,0.0085,24.9,0.8,
111,0.8990,58.5,0.0085,24.9,0.8,
112,0.9070,59.4,0.0080,24.9,0.9,
113,0.9155,60.2,0.0085,24.9,0.8,
114,0.9240,61.1,0.0085,24.9,0.9,
115,0.9325,61.8,0.0085,24.9,0.7,
116,0.9405,62.7,0.0080,24.9,0.9,
117,0.9490,63.6,0.0085,24.9,0.9,
118,0.9575,64.5,0.0085,24.9,0.9,
119,0.9655,65.4,0.0080,24.9,0.9,
120,0.9740,66.3,0.0085,24.9,0.9,
121,0.9825,67.1,0.0085,24.9,0.8,
122,0.9905,68.1,0.0080,24.9,1.0,
123,0.9990,69.0,0.0085,24.9,0.9,
124,1.0075,69.9,0.0085,24.9,0.9,
125,1.0160,70.9,0.0085,24.9,1.0,
126,1.0245,71.9,0.0085,24.9,1.0,
127,1.0325,73.0,0.0080,24.9,1.1,
128,1.0405,73.9,0.0080,24.9,0.9,
129,1.0490,74.9,0.0085,24.9,1.0,
130,1.0575,76.0,0.0085,24.9,1.1,
131,1.0660,77.0,0.0085,24.9,1.0,
132,1.0745,78.1,0.0085,24.9,1.1,
133,1.0825,79.2,0.0080,24.9,1.1,
134,1.0905,80.2,0.0080,24.9,1.0,
135,1.0990,81.4,0.0085,24.9,1.2,
136,1.1075,82.6,0.0085,24.9,1.2,
137,1.1160,83.9,0.0085,24.9,1.3,
138,1.1245,85.2,0.0085,24.9,1.3,
139,1.1330,86.5,0.0085,24.9,1.3,
140,1.1410,87.7,0.0080,24.9,1.2,
141,1.1490,89.1,0.0080,24.9,1.4,
142,1.1575,90.5,0.0085,24.9,1.4,
143,1.1660,92.1,0.0085,24.9,1.6,
144,1.1745,93.7,0.0085,24.9,1.6,
145,1.1830,95.3,0.0085,24.9,1.6,
146,1.1915,96.8,0.0085,24.9,1.5,
147,1.1990,98.7,0.0075,24.9,1.9,
148,1.2075,100.6,0.0085,24.9,1.9,
149,1.2160,102.6,0.0085,24.9,2.0,
150,1.2245,104.9,0.0085,24.9,2.3,
151,1.2330,107.3,0.0085,24.9,2.4,
152,1.2415,109.8,0.0085,24.9,2.5,
153,1.2490,112.2,0.0075,24.9,2.4,
154,1.2575,115.0,0.0085,24.9,2.8,
155,1.2660,118.0,0.0085,24.9,3.0,
156,1.2745,121.4,0.0085,24.9,3.4,
157,1.2830,124.8,0.0085,24.9,3.4,
158,1.2910,128.5,0.0080,24.9,3.7,
159,1.2995,131.9,0.0085,24.9,3.4,
160,1.3075,135.9,0.0080,24.9,4.0,
161,1.3160,139.9,0.0085,24.9,4.0,
162,1.3245,143.9,0.0085,24.9,4.0,
163,1.3330,147.9,0.0085,24.9,4.0,
164,1.3410,152.0,0.0080,24.9,4.1,
165,1.3495,155.6,0.0085,24.9,3.6,
166,1.3575,158.7,0.0080,24.9,3.1,
167,1.3660,162.1,0.0085,24.9,3.4,
168,1.3745,165.1,0.0085,24.9,3.0,
169,1.3830,167.8,0.0085,24.9,2.7,
170,1.3910,170.5,0.0080,24.9,2.7,
171,1.3995,173.2,0.0085,24.9,2.7,
172,1.4075,175.5,0.0080,24.9,2.3,
173,1.4160,177.7,0.0085,24.9,2.2,
174,1.4245,179.8,0.0085,24.9,2.1,
175,1.4330,181.9,0.0085,24.9,2.1,
176,1.4410,183.7,0.0080,24.9,1.8,
177,1.4490,185.0,0.0080,24.9,1.3,
417,1.4490,197.3,0.0000,24.8,12.3,
418,1.4495,197.4,0.0005,24.8,0.1,
419,1.4510,197.4,0.0015,24.8,0.0,
420,1.4535,197.4,0.0025,24.8,0.0,
421,1.4575,197.6,0.0040,24.8,0.2,
422,1.4635,197.9,0.0060,24.8,0.3,
423,1.4720,198.7,0.0085,24.8,0.8,
424,1.4805,199.6,0.0085,24.8,0.9,
425,1.4880,200.5,0.0075,24.8,0.9,
426,1.4965,201.4,0.0085,24.8,0.9,
427,1.5050,202.3,0.0085,24.8,0.9,
428,1.5135,203.4,0.0085,24.8,1.1,
429,1.5220,204.3,0.0085,24.8,0.9,
430,1.5305,205.3,0.0085,24.8,1.0,
431,1.5380,206.0,0.0075,24.8,0.7,
432,1.5465,206.9,0.0085,24.8,0.9,
433,1.5550,207.8,0.0085,24.8,0.9,
434,1.5635,208.6,0.0085,24.8,0.8,
435,1.5720,209.4,0.0085,24.8,0.8,
436,1.5805,210.2,0.0085,24.8,0.8,
437,1.5890,210.9,0.0085,24.8,0.7,
438,1.5965,211.7,0.0075,24.8,0.8,
439,1.6050,212.3,0.0085,24.8,0.6,
440,1.6135,212.9,0.0085,24.8,0.6,
441,1.6220,213.7,0.0085,24.8,0.8,
442,1.6305,214.4,0.0085,24.8,0.7,
443,1.6390,215.1,0.0085,24.8,0.7,
444,1.6465,215.6,0.0075,24.8,0.5,
445,1.6550,216.3,0.0085,24.8,0.7,
446,1.6635,216.9,0.0085,24.8,0.6,
447,1.6720,217.5,0.0085,24.8,0.6,
448,1.6805,218.1,0.0085,24.8,0.6,
449,1.6890,218.7,0.0085,24.8,0.6,
450,1.6965,219.1,0.0075,24.8,0.4,
451,1.7050,219.6,0.0085,24.8,0.5,
452,1.7135,220.3,0.0085,24.8,0.7,
453,1.7220,220.8,0.0085,24.8,0.5,
454,1.7305,221.3,0.0085,24.8,0.5,
455,1.7390,221.8,0.0085,24.8,0.5,
456,1.7465,222.2,0.0075,24.8,0.4,
457,1.7550,222.7,0.0085,24.8,0.5,
458,1.7635,223.2,0.0085,24.8,0.5,
459,1.7720,223.6,0.0085,24.8,0.4,
460,1.7805,224.1,0.0085,24.8,0.5,
461,1.7890,224.6,0.0085,24.8,0.5,
462,1.7975,225.0,0.0085,24.8,0.4,
463,1.8050,225.4,0.0075,24.8,0.4,
464,1.8135,225.9,0.0085,24.8,0.5,
465,1.8220,226.3,0.0085,24.8,0.4,
466,1.8305,226.8,0.0085,24.8,0.5,
467,1.8390,227.1,0.0085,24.8,0.3,
468,1.8475,227.6,0.0085,24.8,0.5,
469,1.8550,227.9,0.0075,24.8,0.3,
470,1.8635,228.3,0.0085,24.8,0.4,
471,1.8720,228.7,0.0085,24.8,0.4,
472,1.8805,229.1,0.0085,24.8,0.4,
473,1.8890,229.5,0.0085,24.8,0.4,
474,1.8975,229.9,0.0085,24.8,0.4,
475,1.9050,230.2,0.0075,24.8,0.3,
476,1.9135,230.5,0.0085,24.8,0.3,
477,1.9220,230.9,0.0085,24.8,0.4,
478,1.9305,231.3,0.0085,24.8,0.4,
479,1.9390,231.6,0.0085,24.8,0.3,
480,1.9475,232.0,0.0085,24.8,0.4,
481,1.9560,232.3,0.0085,24.8,0.3,
482,1.9635,232.6,0.0075,24.8,0.3,
483,1.9720,232.9,0.0085,24.8,0.3,
484,1.9805,233.4,0.0085,24.8,0.5,
485,1.9890,233.6,0.0085,24.8,0.2,
486,1.9965,234.0,0.0075,24.8,0.4,
487,2.0025,234.2,0.0060,24.8,0.2,
488,2.0050,234.4,0.0025,24.8,0.2,
489,2.0055,234.5,0.0005,24.8,0.1,
490,2.0060,234.6,0.0005,24.8,0.1,
491,2.0075,234.6,0.0015,24.8,0.0,
492,2.0090,234.7,0.0015,24.8,0.1,
493,2.0115,234.8,0.0025,24.8,0.1,
494,2.0150,234.8,0.0035,24.8,0.0,
495,2.0195,235.0,0.0045,24.8,0.2,
,2.0195,235.0,,,,EP
Titration (EP) [1],,"Scope 1/1, Sample 3/3",,,,
Measured Values,,"Scope 1/1, Sample 3/3",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,34.7,,24.9,,
1,0.0005,33.8,0.0005,24.9,-0.9,
2,0.0025,33.7,0.0020,24.9,-0.1,
3,0.0050,33.5,0.0025,24.9,-0.2,
4,0.0090,33.3,0.0040,24.9,-0.2,
5,0.0150,33.2,0.0060,24.9,-0.1,
6,0.0235,33.1,0.0085,24.9,-0.1,
7,0.0320,33.1,0.0085,24.9,0.0,
8,0.0395,33.3,0.0075,24.9,0.2,
9,0.0480,33.6,0.0085,24.9,0.3,
10,0.0565,33.9,0.0085,24.9,0.3,
11,0.0650,34.3,0.0085,24.9,0.4,
12,0.0735,34.7,0.0085,24.9,0.4,
13,0.0820,35.2,0.0085,24.9,0.5,
14,0.0905,35.7,0.0085,24.9,0.5,
15,0.0980,36.3,0.0075,24.9,0.6,
16,0.1065,37.0,0.0085,24.9,0.7,
17,0.1150,37.7,0.0085,24.9,0.7,
18,0.1235,38.4,0.0085,24.9,0.7,
19,0.1320,39.2,0.0085,24.9,0.8,
