Titration report,,,,, ,
Method,,,,,,
Method ID,,000,,"Release state
",Released,
Name,,URIBioMin,,Modified by,SystemInternal,
Modified on,,5/29/2018 11:13:39 AM,,,,
Titration (EP) [1],,"Scope 1/1, Sample 1/9",,,,
Measured Values,,"Scope 1/1, Sample 1/9",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-49.5,,25.1,,
1,0.0010,-49.5,0.0010,25.1,0.0,
2,0.0025,-49.5,0.0015,25.1,0.0,
3,0.0050,-49.5,0.0025,25.1,0.0,
4,0.0085,-49.5,0.0035,25.1,0.0,
5,0.0145,-49.5,0.0060,25.1,0.0,
6,0.0225,-49.2,0.0080,25.1,0.3,
7,0.0310,-48.8,0.0085,25.1,0.4,
8,0.0385,-48.2,0.0075,25.1,0.6,
9,0.0470,-47.4,0.0085,25.1,0.8,
10,0.0555,-46.5,0.0085,25.1,0.9,
11,0.0640,-45.5,0.0085,25.1,1.0,
12,0.0725,-44.3,0.0085,25.1,1.2,
13,0.0810,-43.1,0.0085,25.1,1.2,
14,0.0895,-41.8,0.0085,25.1,1.3,
15,0.0970,-40.4,0.0075,25.1,1.4,
16,0.1055,-38.8,0.0085,25.1,1.6,
17,0.1140,-37.2,0.0085,25.1,1.6,
18,0.1225,-35.4,0.0085,25.1,1.8,
19,0.1310,-33.7,0.0085,25.1,1.7,
20,0.1395,-31.8,0.0085,25.1,1.9,
21,0.1470,-30.0,0.0075,25.1,1.8,
22,0.1555,-28.0,0.0085,25.1,2.0,
23,0.1640,-26.0,0.0085,25.1,2.0,
24,0.1725,-23.9,0.0085,25.1,2.1,
25,0.1810,-21.8,0.0085,25.1,2.1,
26,0.1895,-19.9,0.0085,25.1,1.9,
27,0.1970,-18.1,0.0075,25.1,1.8,
28,0.2055,-16.0,0.0085,25.1,2.1,
29,0.2140,-14.0,0.0085,25.1,2.0,
30,0.2225,-12.2,0.0085,25.1,1.8,
31,0.2310,-10.4,0.0085,25.1,1.8,
32,0.2395,-8.9,0.0085,25.1,1.5,
33,0.2480,-7.7,0.0085,25.1,1.2,
34,0.2555,-6.3,0.0075,25.1,1.4,
35,0.2640,-4.0,0.0085,25.1,2.3,
36,0.2725,-2.4,0.0085,25.1,1.6,
37,0.2810,-0.9,0.0085,25.1,1.5,
38,0.2895,-0.8,0.0085,25.1,0.1,
39,0.2980,0.3,0.0085,25.1,1.1,
40,0.3055,1.9,0.0075,25.1,1.6,
41,0.3140,3.3,0.0085,25.1,1.4,
42,0.3225,4.4,0.0085,25.1,1.1,
43,0.3310,5.3,0.0085,25.1,0.9,
44,0.3395,6.0,0.0085,25.1,0.7,
45,0.3480,7.2,0.0085,25.1,1.2,
46,0.3555,8.6,0.0075,25.1,1.4,
47,0.3640,10.0,0.0085,25.1,1.4,
48,0.3725,11.3,0.0085,25.1,1.3,
49,0.3810,12.4,0.0085,25.1,1.1,
50,0.3895,13.5,0.0085,25.1,1.1,
51,0.3980,14.6,0.0085,25.1,1.1,
52,0.4055,15.5,0.0075,25.1,0.9,
53,0.4140,16.5,0.0085,25.1,1.0,
54,0.4225,17.5,0.0085,25.1,1.0,
55,0.4310,18.4,0.0085,25.1,0.9,
56,0.4395,19.4,0.0085,25.1,1.0,
57,0.4480,20.4,0.0085,25.1,1.0,
58,0.4565,21.3,0.0085,25.1,0.9,
59,0.4640,22.2,0.0075,25.1,0.9,
60,0.4725,23.2,0.0085,25.1,1.0,
61,0.4810,24.3,0.0085,25.0,1.1,
62,0.4895,25.3,0.0085,25.1,1.0,
63,0.4980,26.4,0.0085,25.1,1.1,
64,0.5065,27.3,0.0085,25.1,0.9,
65,0.5140,28.1,0.0075,25.1,0.8,
66,0.5225,29.0,0.0085,25.1,0.9,
67,0.5310,29.9,0.0085,25.1,0.9,
68,0.5395,30.8,0.0085,25.1,0.9,
69,0.5480,31.8,0.0085,25.1,1.0,
70,0.5565,32.8,0.0085,25.1,1.0,
71,0.5650,33.6,0.0085,25.0,0.8,
72,0.5725,34.6,0.0075,25.0,1.0,
73,0.5810,35.5,0.0085,25.1,0.9,
74,0.5895,36.5,0.0085,25.0,1.0,
75,0.5980,37.5,0.0085,25.0,1.0,
76,0.6065,38.4,0.0085,25.0,0.9,
77,0.6150,39.2,0.0085,25.0,0.8,
78,0.6225,40.2,0.0075,25.1,1.0,
79,0.6310,41.1,0.0085,25.1,0.9,
80,0.6395,42.2,0.0085,25.0,1.1,
81,0.6480,43.2,0.0085,25.1,1.0,
82,0.6565,44.1,0.0085,25.0,0.9,
83,0.6650,45.1,0.0085,25.0,1.0,
84,0.6725,46.0,0.0075,25.0,0.9,
85,0.6810,46.9,0.0085,25.0,0.9,
86,0.6895,47.9,0.0085,25.0,1.0,
87,0.6980,48.8,0.0085,25.0,0.9,
88,0.7065,49.8,0.0085,25.0,1.0,
89,0.7150,50.8,0.0085,25.0,1.0,
90,0.7230,51.7,0.0080,25.0,0.9,
91,0.7315,52.6,0.0085,25.0,0.9,
92,0.7395,53.6,0.0080,25.0,1.0,
93,0.7480,54.6,0.0085,25.0,1.0,
94,0.7565,55.6,0.0085,25.0,1.0,
95,0.7650,56.6,0.0085,25.0,1.0,
96,0.7730,57.4,0.0080,25.0,0.8,
97,0.7815,58.5,0.0085,25.0,1.1,
98,0.7900,59.7,0.0085,25.0,1.2,
99,0.7980,60.7,0.0080,25.0,1.0,
100,0.8065,61.9,0.0085,25.0,1.2,
101,0.8150,62.9,0.0085,25.0,1.0,
102,0.8235,63.9,0.0085,25.0,1.0,
103,0.8315,64.8,0.0080,25.0,0.9,
104,0.8395,65.8,0.0080,25.0,1.0,
105,0.8480,66.8,0.0085,25.0,1.0,
106,0.8565,67.8,0.0085,25.0,1.0,
107,0.8650,68.7,0.0085,25.0,0.9,
108,0.8735,69.8,0.0085,25.0,1.1,
109,0.8815,70.7,0.0080,25.0,0.9,
110,0.8895,71.6,0.0080,25.0,0.9,
111,0.8980,72.6,0.0085,25.0,1.0,
112,0.9065,73.7,0.0085,25.0,1.1,
113,0.9150,74.7,0.0085,25.0,1.0,
114,0.9235,75.7,0.0085,25.0,1.0,
115,0.9320,76.8,0.0085,25.0,1.1,
116,0.9400,77.7,0.0080,25.0,0.9,
117,0.9480,78.8,0.0080,25.0,1.1,
118,0.9565,79.9,0.0085,25.0,1.1,
119,0.9650,81.0,0.0085,25.0,1.1,
120,0.9735,82.1,0.0085,25.0,1.1,
121,0.9820,83.1,0.0085,25.0,1.0,
122,0.9900,84.2,0.0080,25.0,1.1,
123,0.9980,85.5,0.0080,25.0,1.3,
124,1.0065,86.6,0.0085,25.0,1.1,
125,1.0150,87.8,0.0085,25.0,1.2,
126,1.0235,89.0,0.0085,25.0,1.2,
127,1.0320,90.7,0.0085,25.0,1.7,
128,1.0400,91.8,0.0080,25.0,1.1,
129,1.0480,93.0,0.0080,25.0,1.2,
130,1.0565,94.6,0.0085,25.0,1.6,
131,1.0650,95.8,0.0085,25.0,1.2,
132,1.0735,97.2,0.0085,25.0,1.4,
133,1.0820,98.6,0.0085,25.0,1.4,
134,1.0900,99.8,0.0080,25.0,1.2,
135,1.0985,101.2,0.0085,25.0,1.4,
136,1.1065,102.7,0.0080,25.0,1.5,
137,1.1150,104.2,0.0085,25.0,1.5,
138,1.1235,105.9,0.0085,25.0,1.7,
139,1.1320,107.5,0.0085,25.0,1.6,
140,1.1405,109.0,0.0085,25.0,1.5,
141,1.1480,110.4,0.0075,25.0,1.4,
142,1.1565,112.1,0.0085,25.0,1.7,
143,1.1650,114.0,0.0085,25.0,1.9,
144,1.1735,116.0,0.0085,25.0,2.0,
145,1.1820,118.0,0.0085,25.0,2.0,
146,1.1905,120.4,0.0085,25.0,2.4,
147,1.1985,122.7,0.0080,25.0,2.3,
148,1.2070,125.0,0.0085,25.0,2.3,
149,1.2155,127.6,0.0085,25.0,2.6,
150,1.2235,130.4,0.0080,25.0,2.8,
151,1.2320,133.3,0.0085,25.0,2.9,
152,1.2405,136.3,0.0085,25.0,3.0,
153,1.2485,139.4,0.0080,25.0,3.1,
154,1.2570,142.9,0.0085,25.0,3.5,
155,1.2655,146.5,0.0085,25.0,3.6,
156,1.2740,150.1,0.0085,25.0,3.6,
157,1.2825,154.4,0.0085,25.0,4.3,
158,1.2905,158.6,0.0080,25.0,4.2,
159,1.2985,161.7,0.0080,25.0,3.1,
