Titration report,,,,, ,
Method,,,,,,
Method ID,,000,,"Release state
",Released,
160,1.3075,154.4,0.0085,26.4,3.3,
161,1.3150,158.0,0.0075,26.4,3.6,
162,1.3235,161.5,0.0085,26.4,3.5,
163,1.3320,164.6,0.0085,26.4,3.1,
164,1.3405,167.5,0.0085,26.4,2.9,
165,1.3490,170.3,0.0085,26.4,2.8,
166,1.3575,172.9,0.0085,26.4,2.6,
167,1.3650,175.2,0.0075,26.4,2.3,
168,1.3735,177.5,0.0085,26.4,2.3,
169,1.3820,179.7,0.0085,26.4,2.2,
170,1.3905,181.6,0.0085,26.4,1.9,
171,1.3990,183.6,0.0085,26.4,2.0,
172,1.4075,185.0,0.0085,26.4,1.4,
412,1.4075,195.7,0.0000,26.2,10.7,
413,1.4085,195.7,0.0010,26.2,0.0,
414,1.4100,195.7,0.0015,26.2,0.0,
415,1.4125,195.7,0.0025,26.2,0.0,
416,1.4165,195.8,0.0040,26.2,0.1,
417,1.4230,196.4,0.0065,26.2,0.6,
418,1.4315,197.3,0.0085,26.2,0.9,
419,1.4400,198.5,0.0085,26.2,1.2,
420,1.4485,199.7,0.0085,26.2,1.2,
421,1.4560,200.7,0.0075,26.2,1.0,
422,1.4645,201.7,0.0085,26.2,1.0,
423,1.4730,202.7,0.0085,26.2,1.0,
424,1.4815,203.8,0.0085,26.2,1.1,
425,1.4900,204.8,0.0085,26.2,1.0,
426,1.4985,205.8,0.0085,26.2,1.0,
427,1.5070,206.6,0.0085,26.2,0.8,
428,1.5145,207.4,0.0075,26.2,0.8,
429,1.5230,208.3,0.0085,26.2,0.9,
430,1.5315,209.3,0.0085,26.2,1.0,
431,1.5400,210.0,0.0085,26.2,0.7,
432,1.5485,210.8,0.0085,26.2,0.8,
433,1.5570,211.5,0.0085,26.2,0.7,
434,1.5645,212.2,0.0075,26.2,0.7,
435,1.5730,213.0,0.0085,26.2,0.8,
436,1.5815,213.6,0.0085,26.2,0.6,
437,1.5900,214.4,0.0085,26.2,0.8,
438,1.5985,215.1,0.0085,26.2,0.7,
439,1.6070,215.8,0.0085,26.2,0.7,
440,1.6155,216.3,0.0085,26.2,0.5,
441,1.6230,217.0,0.0075,26.2,0.7,
442,1.6315,217.6,0.0085,26.2,0.6,
443,1.6400,218.2,0.0085,26.2,0.6,
444,1.6485,218.9,0.0085,26.2,0.7,
445,1.6570,219.4,0.0085,26.2,0.5,
446,1.6655,220.0,0.0085,26.2,0.6,
447,1.6730,220.5,0.0075,26.2,0.5,
448,1.6815,221.1,0.0085,26.2,0.6,
449,1.6900,221.5,0.0085,26.2,0.4,
450,1.6985,222.1,0.0085,26.2,0.6,
451,1.7070,222.6,0.0085,26.2,0.5,
452,1.7155,223.2,0.0085,26.2,0.6,
453,1.7230,223.6,0.0075,26.2,0.4,
454,1.7315,224.1,0.0085,26.2,0.5,
455,1.7400,224.6,0.0085,26.2,0.5,
456,1.7485,225.1,0.0085,26.2,0.5,
457,1.7570,225.6,0.0085,26.2,0.5,
458,1.7655,226.0,0.0085,26.2,0.4,
459,1.7740,226.4,0.0085,26.2,0.4,
460,1.7815,226.8,0.0075,26.2,0.4,
461,1.7900,227.3,0.0085,26.2,0.5,
462,1.7985,227.7,0.0085,26.2,0.4,
463,1.8070,228.1,0.0085,26.2,0.4,
464,1.8155,228.5,0.0085,26.2,0.4,
465,1.8240,229.0,0.0085,26.2,0.5,
466,1.8315,229.3,0.0075,26.2,0.3,
467,1.8400,229.8,0.0085,26.2,0.5,
468,1.8485,230.1,0.0085,26.2,0.3,
469,1.8570,230.5,0.0085,26.2,0.4,
470,1.8655,230.9,0.0085,26.2,0.4,
471,1.8740,231.2,0.0085,26.2,0.3,
472,1.8815,231.6,0.0075,26.2,0.4,
473,1.8900,232.0,0.0085,26.2,0.4,
474,1.8985,232.4,0.0085,26.2,0.4,
475,1.9070,232.7,0.0085,26.2,0.3,
476,1.9155,233.0,0.0085,26.2,0.3,
477,1.9240,233.4,0.0085,26.2,0.4,
478,1.9325,233.8,0.0085,26.2,0.4,
479,1.9375,234.1,0.0050,26.2,0.3,
480,1.9400,234.2,0.0025,26.2,0.1,
481,1.9425,234.3,0.0025,26.2,0.1,
482,1.9460,234.5,0.0035,26.2,0.2,
483,1.9480,234.6,0.0020,26.2,0.1,
484,1.9500,234.7,0.0020,26.2,0.1,
485,1.9525,234.8,0.0025,26.2,0.1,
486,1.9550,234.9,0.0025,26.2,0.1,
487,1.9570,235.0,0.0020,26.2,0.1,
,1.9570,235.0,,,,EP
488,1.9580,235.0,0.0010,26.2,0.0,
Titration (EP) [1],,"Scope 1/1, Sample 2/9",,,,
Measured Values,,"Scope 1/1, Sample 2/9",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-3.3,,26.3,,
1,0.0010,-3.9,0.0010,26.3,-0.6,
2,0.0025,-4.1,0.0015,26.3,-0.2,
3,0.0050,-4.3,0.0025,26.3,-0.2,
4,0.0085,-4.4,0.0035,26.3,-0.1,
5,0.0150,-4.6,0.0065,26.3,-0.2,
6,0.0230,-4.5,0.0080,26.3,0.1,
7,0.0315,-4.2,0.0085,26.3,0.3,
8,0.0390,-3.8,0.0075,26.3,0.4,
9,0.0475,-3.2,0.0085,26.3,0.6,
10,0.0560,-2.5,0.0085,26.3,0.7,
11,0.0645,-1.6,0.0085,26.3,0.9,
12,0.0730,-0.5,0.0085,26.3,1.1,
13,0.0815,-0.9,0.0085,26.3,-0.4,
14,0.0900,-0.3,0.0085,26.3,0.6,
15,0.0975,1.1,0.0075,26.3,1.4,
16,0.1060,2.5,0.0085,26.3,1.4,
17,0.1145,3.5,0.0085,26.3,1.0,
18,0.1230,4.5,0.0085,26.3,1.0,
19,0.1315,5.4,0.0085,26.3,0.9,
20,0.1400,6.1,0.0085,26.3,0.7,
21,0.1475,7.3,0.0075,26.3,1.2,
22,0.1560,8.6,0.0085,26.3,1.3,
23,0.1645,9.9,0.0085,26.3,1.3,
24,0.1730,11.1,0.0085,26.3,1.2,
25,0.1815,12.1,0.0085,26.3,1.0,
26,0.1900,13.1,0.0085,26.3,1.0,
27,0.1975,13.9,0.0075,26.3,0.8,
28,0.2060,14.9,0.0085,26.3,1.0,
29,0.2145,15.8,0.0085,26.3,0.9,
30,0.2230,16.6,0.0085,26.3,0.8,
31,0.2315,17.5,0.0085,26.3,0.9,
32,0.2400,18.3,0.0085,26.3,0.8,
33,0.2485,19.1,0.0085,26.3,0.8,
34,0.2560,19.8,0.0075,26.3,0.7,
35,0.2645,20.6,0.0085,26.3,0.8,
36,0.2730,21.4,0.0085,26.3,0.8,
37,0.2815,22.2,0.0085,26.3,0.8,
38,0.2900,23.0,0.0085,26.3,0.8,
39,0.2985,23.8,0.0085,26.3,0.8,
40,0.3060,24.5,0.0075,26.3,0.7,
41,0.3145,25.3,0.0085,26.3,0.8,
42,0.3230,26.0,0.0085,26.3,0.7,
43,0.3315,26.7,0.0085,26.3,0.7,
44,0.3400,27.4,0.0085,26.3,0.7,
45,0.3485,28.1,0.0085,26.3,0.7,
46,0.3560,28.8,0.0075,26.3,0.7,
47,0.3645,29.5,0.0085,26.3,0.7,
48,0.3730,30.2,0.0085,26.3,0.7,
49,0.3815,30.9,0.0085,26.3,0.7,
50,0.3900,31.7,0.0085,26.3,0.8,
51,0.3985,32.4,0.0085,26.3,0.7,
52,0.4070,33.0,0.0085,26.3,0.6,
53,0.4145,33.8,0.0075,26.3,0.8,
54,0.4230,34.5,0.0085,26.3,0.7,
55,0.4315,35.2,0.0085,26.3,0.7,
56,0.4400,35.9,0.0085,26.3,0.7,
57,0.4485,36.6,0.0085,26.3,0.7,
58,0.4570,37.3,0.0085,26.3,0.7,
59,0.4645,37.9,0.0075,26.3,0.6,
60,0.4730,38.6,0.0085,26.3,0.7,
61,0.4815,39.3,0.0085,26.3,0.7,
62,0.4900,40.0,0.0085,26.3,0.7,
63,0.4985,40.7,0.0085,26.3,0.7,
64,0.5070,41.3,0.0085,26.3,0.6,
65,0.5155,42.0,0.0085,26.3,0.7,
66,0.5230,42.7,0.0075,26.3,0.7,
67,0.5315,43.4,0.0085,26.3,0.7,
68,0.5400,44.2,0.0085,26.3,0.8,
69,0.5485,44.9,0.0085,26.3,0.7,
70,0.5570,45.6,0.0085,26.3,0.7,
71,0.5655,46.2,0.0085,26.3,0.6,
72,0.5730,46.9,0.0075,26.3,0.7,
73,0.5815,47.6,0.0085,26.3,0.7,
74,0.5900,48.3,0.0085,26.3,0.7,
75,0.5985,49.1,0.0085,26.3,0.8,
76,0.6070,49.8,0.0085,26.3,0.7,
77,0.6155,50.5,0.0085,26.3,0.7,
78,0.6230,51.1,0.0075,26.3,0.6,
79,0.6315,51.9,0.0085,26.3,0.8,
80,0.6400,52.6,0.0085,26.3,0.7,
81,0.6485,53.3,0.0085,26.3,0.7,
82,0.6570,54.0,0.0085,26.3,0.7,
83,0.6655,54.7,0.0085,26.3,0.7,
84,0.6730,55.3,0.0075,26.3,0.6,
85,0.6815,56.1,0.0085,26.3,0.8,
86,0.6900,56.8,0.0085,26.3,0.7,
87,0.6985,57.5,0.0085,26.3,0.7,
88,0.7070,58.3,0.0085,26.3,0.8,
89,0.7155,59.0,0.0085,26.3,0.7,
90,0.7235,59.8,0.0080,26.3,0.8,
91,0.7320,60.5,0.0085,26.3,0.7,
92,0.7400,61.3,0.0080,26.3,0.8,
93,0.7485,62.0,0.0085,26.3,0.7,
94,0.7570,62.8,0.0085,26.3,0.8,
95,0.7655,63.6,0.0085,26.3,0.8,
96,0.7740,64.3,0.0085,26.3,0.7,
97,0.7820,65.1,0.0080,26.3,0.8,
98,0.7900,65.9,0.0080,26.3,0.8,
99,0.7985,66.7,0.0085,26.3,0.8,
100,0.8070,67.4,0.0085,26.3,0.7,
101,0.8155,68.2,0.0085,26.3,0.8,
102,0.8240,69.0,0.0085,26.3,0.8,
103,0.8320,69.7,0.0080,26.3,0.7,
104,0.8405,70.5,0.0085,26.2,0.8,
105,0.8485,71.3,0.0080,26.3,0.8,
106,0.8570,72.1,0.0085,26.3,0.8,
107,0.8655,72.9,0.0085,26.3,0.8,
108,0.8740,73.7,0.0085,26.2,0.8,
109,0.8820,74.5,0.0080,26.3,0.8,
110,0.8900,75.3,0.0080,26.3,0.8,
111,0.8985,76.2,0.0085,26.3,0.9,
112,0.9070,77.1,0.0085,26.3,0.9,
113,0.9155,77.9,0.0085,26.2,0.8,
114,0.9240,78.7,0.0085,26.3,0.8,
115,0.9325,79.5,0.0085,26.2,0.8,
116,0.9400,80.4,0.0075,26.2,0.9,
117,0.9485,81.3,0.0085,26.2,0.9,
118,0.9570,82.2,0.0085,26.2,0.9,
119,0.9655,83.2,0.0085,26.2,1.0,
120,0.9740,84.2,0.0085,26.2,1.0,
121,0.9825,85.1,0.0085,26.2,0.9,
122,0.9905,85.9,0.0080,26.3,0.8,
123,0.9990,86.8,0.0085,26.3,0.9,
124,1.0070,87.8,0.0080,26.2,1.0,
125,1.0155,88.8,0.0085,26.2,1.0,
126,1.0240,89.7,0.0085,26.2,0.9,
127,1.0325,90.8,0.0085,26.2,1.1,
128,1.0405,91.7,0.0080,26.2,0.9,
129,1.0490,93.0,0.0085,26.2,1.3,
130,1.0570,94.0,0.0080,26.2,1.0,
131,1.0655,95.2,0.0085,26.2,1.2,
132,1.0740,96.4,0.0085,26.2,1.2,
133,1.0825,97.7,0.0085,26.2,1.3,
134,1.0910,98.8,0.0085,26.2,1.1,
135,1.0990,100.2,0.0080,26.2,1.4,
136,1.1070,101.6,0.0080,26.2,1.4,
137,1.1155,102.9,0.0085,26.2,1.3,
138,1.1240,104.3,0.0085,26.2,1.4,
139,1.1325,105.7,0.0085,26.2,1.4,
140,1.1410,107.3,0.0085,26.2,1.6,
141,1.1490,108.6,0.0080,26.2,1.3,
142,1.1575,110.3,0.0085,26.2,1.7,
143,1.1655,112.1,0.0080,26.2,1.8,
144,1.1740,113.9,0.0085,26.2,1.8,
145,1.1825,115.9,0.0085,26.2,2.0,
146,1.1910,117.9,0.0085,26.2,2.0,
147,1.1990,119.8,0.0080,26.2,1.9,
148,1.2070,122.0,0.0080,26.2,2.2,
149,1.2155,124.5,0.0085,26.2,2.5,
150,1.2240,127.0,0.0085,26.2,2.5,
151,1.2325,129.7,0.0085,26.2,2.7,
152,1.2410,132.8,0.0085,26.2,3.1,
153,1.2495,135.7,0.0085,26.2,2.9,
154,1.2570,138.5,0.0075,26.2,2.8,
155,1.2655,142.0,0.0085,26.2,3.5,
156,1.2740,145.4,0.0085,26.2,3.4,
157,1.2825,148.7,0.0085,26.2,3.3,
158,1.2910,152.0,0.0085,26.2,3.3,
159,1.2995,155.5,0.0085,26.2,3.5,
160,1.3070,158.7,0.0075,26.2,3.2,
161,1.3155,162.1,0.0085,26.2,3.4,
162,1.3240,165.2,0.0085,26.2,3.1,
163,1.3325,168.3,0.0085,26.2,3.1,
164,1.3410,171.1,0.0085,26.2,2.8,
165,1.3495,173.7,0.0085,26.2,2.6,
166,1.3580,176.2,0.0085,26.2,2.5,
167,1.3655,178.5,0.0075,26.2,2.3,
168,1.3740,180.6,0.0085,26.2,2.1,
169,1.3825,182.8,0.0085,26.2,2.2,
170,1.3910,184.8,0.0085,26.2,2.0,
170,1.3945,185.2,0.0035,26.2,0.4,
411,1.3945,195.2,0.0000,26.1,10.0,
412,1.3950,195.2,0.0005,26.1,0.0,
413,1.3965,195.2,0.0015,26.1,0.0,
414,1.3995,195.2,0.0030,26.1,0.0,
415,1.4035,195.3,0.0040,26.1,0.1,
416,1.4095,195.7,0.0060,26.1,0.4,
417,1.4180,196.7,0.0085,26.1,1.0,
418,1.4265,197.9,0.0085,26.1,1.2,
419,1.4350,198.8,0.0085,26.1,0.9,
420,1.4430,200.2,0.0080,26.1,1.4,
421,1.4515,201.4,0.0085,26.1,1.2,
422,1.4595,202.4,0.0080,26.1,1.0,
423,1.4680,203.6,0.0085,26.1,1.2,
424,1.4765,204.5,0.0085,26.1,0.9,
425,1.4850,205.5,0.0085,26.1,1.0,
426,1.4930,206.5,0.0080,26.1,1.0,
427,1.5015,207.5,0.0085,26.1,1.0,
428,1.5100,208.2,0.0085,26.1,0.7,
429,1.5185,209.1,0.0085,26.1,0.9,
430,1.5265,210.0,0.0080,26.1,0.9,
431,1.5350,210.9,0.0085,26.0,0.9,
432,1.5430,211.5,0.0080,26.0,0.6,
433,1.5515,212.4,0.0085,26.1,0.9,
434,1.5600,213.1,0.0085,26.1,0.7,
435,1.5680,213.9,0.0080,26.1,0.8,
436,1.5765,214.5,0.0085,26.1,0.6,
437,1.5850,215.3,0.0085,26.1,0.8,
438,1.5935,215.9,0.0085,26.1,0.6,
439,1.6015,216.6,0.0080,26.1,0.7,
440,1.6100,217.4,0.0085,26.1,0.8,
441,1.6185,217.9,0.0085,26.1,0.5,
442,1.6265,218.4,0.0080,26.0,0.5,
443,1.6350,219.1,0.0085,26.0,0.7,
444,1.6435,219.7,0.0085,26.0,0.6,
445,1.6515,220.3,0.0080,26.1,0.6,
446,1.6600,220.9,0.0085,26.0,0.6,
447,1.6685,221.4,0.0085,26.1,0.5,
448,1.6770,222.0,0.0085,26.1,0.6,
449,1.6850,222.6,0.0080,26.0,0.6,
450,1.6935,223.2,0.0085,26.0,0.6,
451,1.7015,223.6,0.0080,26.1,0.4,
452,1.7100,224.1,0.0085,26.1,0.5,
453,1.7185,224.6,0.0085,26.1,0.5,
454,1.7270,225.1,0.0085,26.1,0.5,
455,1.7355,225.6,0.0085,26.1,0.5,
456,1.7435,226.1,0.0080,26.1,0.5,
457,1.7515,226.5,0.0080,26.1,0.4,
458,1.7600,227.0,0.0085,26.1,0.5,
459,1.7685,227.3,0.0085,26.1,0.3,
460,1.7770,227.9,0.0085,26.1,0.6,
461,1.7855,228.3,0.0085,26.0,0.4,
462,1.7940,228.8,0.0085,26.0,0.5,
463,1.8015,229.1,0.0075,26.0,0.3,
464,1.8100,229.6,0.0085,26.0,0.5,
465,1.8185,229.9,0.0085,26.0,0.3,
466,1.8270,230.4,0.0085,26.1,0.5,
467,1.8355,230.8,0.0085,26.1,0.4,
468,1.8435,231.1,0.0080,26.1,0.3,
469,1.8520,231.5,0.0085,26.0,0.4,
470,1.8600,231.9,0.0080,26.0,0.4,
471,1.8685,232.3,0.0085,26.0,0.4,
472,1.8770,232.7,0.0085,26.0,0.4,
473,1.8850,233.0,0.0080,26.0,0.3,
474,1.8935,233.4,0.0085,26.0,0.4,
475,1.9015,233.7,0.0080,26.0,0.3,
476,1.9070,234.0,0.0055,26.0,0.3,
477,1.9110,234.3,0.0040,26.0,0.3,
478,1.9125,234.4,0.0015,26.0,0.1,
479,1.9135,234.5,0.0010,26.0,0.1,
480,1.9150,234.5,0.0015,26.0,0.0,
481,1.9170,234.6,0.0020,26.0,0.1,
482,1.9190,234.7,0.0020,26.0,0.1,
483,1.9210,234.8,0.0020,26.0,0.1,
484,1.9235,234.9,0.0025,26.0,0.1,
485,1.9260,235.0,0.0025,26.0,0.1,
,1.9260,235.0,,,,EP
Titration (EP) [1],,"Scope 1/1, Sample 3/9",,,,
Measured Values,,"Scope 1/1, Sample 3/9",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-5.2,,26.2,,
1,0.0010,-6.2,0.0010,26.2,-1.0,
2,0.0025,-6.4,0.0015,26.2,-0.2,
3,0.0050,-6.6,0.0025,26.2,-0.2,
4,0.0090,-6.7,0.0040,26.2,-0.1,
5,0.0155,-6.8,0.0065,26.2,-0.1,
6,0.0240,-6.7,0.0085,26.2,0.1,
7,0.0325,-6.4,0.0085,26.2,0.3,
8,0.0400,-5.8,0.0075,26.1,0.6,
9,0.0485,-4.9,0.0085,26.2,0.9,
10,0.0570,-4.0,0.0085,26.2,0.9,
11,0.0655,-3.1,0.0085,26.1,0.9,
12,0.0740,-2.0,0.0085,26.2,1.1,
13,0.0825,-1.0,0.0085,26.2,1.0,
14,0.0900,-0.7,0.0075,26.2,0.3,
15,0.0985,-0.4,0.0085,26.2,0.3,
16,0.1070,1.1,0.0085,26.2,1.5,
17,0.1155,2.6,0.0085,26.2,1.5,
18,0.1240,3.6,0.0085,26.2,1.0,
19,0.1325,4.5,0.0085,26.2,0.9,
20,0.1410,5.3,0.0085,26.2,0.8,
21,0.1485,6.2,0.0075,26.2,0.9,
22,0.1570,7.5,0.0085,26.2,1.3,
23,0.1655,9.0,0.0085,26.2,1.5,
24,0.1740,10.3,0.0085,26.1,1.3,
25,0.1825,11.5,0.0085,26.2,1.2,
26,0.1910,12.5,0.0085,26.1,1.0,
27,0.1985,13.5,0.0075,26.1,1.0,
28,0.2070,14.5,0.0085,26.1,1.0,
29,0.2155,15.5,0.0085,26.1,1.0,
30,0.2240,16.4,0.0085,26.1,0.9,
31,0.2325,17.2,0.0085,26.1,0.8,
32,0.2410,18.1,0.0085,26.1,0.9,
33,0.2485,18.8,0.0075,26.2,0.7,
34,0.2570,19.7,0.0085,26.1,0.9,
35,0.2655,20.5,0.0085,26.2,0.8,
36,0.2740,21.3,0.0085,26.1,0.8,
37,0.2825,22.2,0.0085,26.1,0.9,
38,0.2910,22.9,0.0085,26.1,0.7,
39,0.2995,23.6,0.0085,26.1,0.7,
