"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","cluster"
"4014","g35869",3808.42385542247,-0.399821488115604,0.123370531356818,-3.2408184006213,0.00119187085336602,0.0237112304487132,"xl_vs_l",1
"4015","g35869",3808.42385542247,-0.399821488115604,0.123370531356818,-3.2408184006213,0.00119187085336602,0.0237112304487132,"xl_vs_l",1
"4016","g35909",269.106759467354,-1.1183041543026,0.172274658958882,-6.49140251422303,8.50409319382872e-11,1.03850378729862e-07,"xl_vs_l",1
"4017","g35909",269.106759467354,-1.1183041543026,0.172274658958882,-6.49140251422303,8.50409319382872e-11,1.03850378729862e-07,"xl_vs_l",1
"4018","g35909",269.106759467354,0.803001368610638,0.170570596691926,4.70773617601261,2.50482991953315e-06,9.89114459756548e-05,"l_vs_amb",1
"4019","g35909",269.106759467354,0.803001368610638,0.170570596691926,4.70773617601261,2.50482991953315e-06,9.89114459756548e-05,"l_vs_amb",1
"4020","g35913",1502.74536987156,0.944610865148198,0.183318635002508,5.15283601765458,2.56576312546547e-07,1.54907065172731e-05,"l_vs_amb",1
"4021","g35913",1502.74536987156,0.944610865148198,0.183318635002508,5.15283601765458,2.56576312546547e-07,1.54907065172731e-05,"l_vs_amb",1
"4022","g35913",1502.74536987156,-0.575924231386645,0.182877265436232,-3.14923908126494,0.0016369621327618,0.0292228084494689,"xl_vs_l",1
"4023","g35913",1502.74536987156,-0.575924231386645,0.182877265436232,-3.14923908126494,0.0016369621327618,0.0292228084494689,"xl_vs_l",1
"4024","g35914",1259.00790177846,-0.625650259441214,0.15508864247606,-4.03414621117593,5.480118882985e-05,0.00291203588692757,"xl_vs_l",1
"4025","g35914",1259.00790177846,-0.625650259441214,0.15508864247606,-4.03414621117593,5.480118882985e-05,0.00291203588692757,"xl_vs_l",1
"4026","g35914",1259.00790177846,0.65031180090663,0.155201401742332,4.19011551188363,2.78812482454195e-05,0.000689667535605658,"l_vs_amb",1
"4027","g35914",1259.00790177846,0.65031180090663,0.155201401742332,4.19011551188363,2.78812482454195e-05,0.000689667535605658,"l_vs_amb",1
"4028","g35939",1666.5913211237,-0.430590637170434,0.14374321520804,-2.99555451397994,0.0027394632956141,0.0227330850385001,"l_vs_amb",2
"4029","g35940",1380.34384973071,0.428506561043723,0.112398557161168,3.81238489057549,0.000137632332118063,0.00239773465079448,"l_vs_amb",1
"4030","g35962",3192.19478206667,-0.289588678751851,0.0987103668949115,-2.93372102506873,0.00334925094575592,0.0265138031824273,"l_vs_amb",2
"4031","g35966",255.896760411747,-0.663454655803872,0.221803482237638,-2.99118232550134,0.00277899514649105,0.0230088619684541,"l_vs_amb",2
"4032","g35968",3317.13349231718,0.34696455415207,0.130299605480239,2.66282121786386,0.00774885720013774,0.047797341513712,"l_vs_amb",1
"4033","g35969",2079.74626854332,0.609407112645997,0.195666351138996,3.11452178209778,0.00184243352491558,0.0171169025570368,"l_vs_amb",1
"4034","g35971",5029.1449782232,-0.399441163737474,0.129691747262159,-3.07992738296635,0.00207051070567191,0.0341429592286831,"xl_vs_l",1
"4035","g35971",5029.1449782232,-0.399441163737474,0.129691747262159,-3.07992738296635,0.00207051070567191,0.0341429592286831,"xl_vs_l",1
"4036","g35971",5029.1449782232,0.651047793981248,0.129816805228443,5.01512722359466,5.29983851206719e-07,2.8608684933612e-05,"l_vs_amb",1
"4037","g35971",5029.1449782232,0.651047793981248,0.129816805228443,5.01512722359466,5.29983851206719e-07,2.8608684933612e-05,"l_vs_amb",1
"4038","g35980",90.7368548116627,-0.78591434262775,0.267512522826866,-2.93786000865609,0.00330486217029189,0.0262587110609575,"l_vs_amb",2
"4039","g35985",475.367171917886,-0.662415378637827,0.16447101226369,-4.02755093144196,5.63608610129278e-05,0.00119275414894196,"l_vs_amb",2
"4040","g35987",1384.50142622398,0.369598184840395,0.12123638889969,3.04857467460694,0.00229929760010231,0.0364924410300088,"xl_vs_l",2
"4041","g35987",1384.50142622398,0.369598184840395,0.12123638889969,3.04857467460694,0.00229929760010231,0.0364924410300088,"xl_vs_l",2
"4042","g35987",1384.50142622398,-0.388642314541909,0.121283208500465,-3.20441979847868,0.00135334989599803,0.0135681684907103,"l_vs_amb",2
"4043","g35987",1384.50142622398,-0.388642314541909,0.121283208500465,-3.20441979847868,0.00135334989599803,0.0135681684907103,"l_vs_amb",2
"4044","g3599",986.309106259439,-0.74786605601345,0.148523874437636,-5.0353255249039,4.77037461631719e-07,2.63343904511858e-05,"l_vs_amb",2
"4045","g35990",435.999186689033,-0.533824179657649,0.168038604994979,-3.17679487801985,0.00148912318246382,0.0145824949360488,"l_vs_amb",2
"4046","g35991",768.475209372699,-0.484604716583007,0.134573606075961,-3.60103835152838,0.00031694881402955,0.00461238393643534,"l_vs_amb",2
"4047","g35993",1149.96791410077,0.402929459602355,0.14787281115293,2.72483803114857,0.00643330380894576,0.0419163046267158,"l_vs_amb",1
"4048","g36012",574.798419953238,-0.911654136720714,0.268311390736968,-3.39774667865082,0.000679433024810105,0.0165255097459438,"xl_vs_l",1
"4049","g36012",574.798419953238,-0.911654136720714,0.268311390736968,-3.39774667865082,0.000679433024810105,0.0165255097459438,"xl_vs_l",1
"4050","g36012",574.798419953238,1.00276133467057,0.268600335449579,3.73328399978414,0.000188999281204448,0.00306822833101976,"l_vs_amb",1
"4051","g36012",574.798419953238,1.00276133467057,0.268600335449579,3.73328399978414,0.000188999281204448,0.00306822833101976,"l_vs_amb",1
"4052","g36050",977.88748727626,0.460309553080242,0.155599516474673,2.95829680907245,0.00309344108039074,0.044226433903191,"xl_vs_l",2
"4053","g36050",977.88748727626,0.460309553080242,0.155599516474673,2.95829680907245,0.00309344108039074,0.044226433903191,"xl_vs_l",2
"4054","g36050",977.88748727626,-0.643213231872727,0.155427304046248,-4.1383541702643,3.4980609971979e-05,0.000823453327761429,"l_vs_amb",2
"4055","g36050",977.88748727626,-0.643213231872727,0.155427304046248,-4.1383541702643,3.4980609971979e-05,0.000823453327761429,"l_vs_amb",2
"4056","g36058",1858.72518924912,-0.641195387480008,0.190750286173757,-3.36143866592125,0.000775375749862053,0.0179610254057331,"xl_vs_l",1
"4057","g36059",3970.97804348126,0.342761864931339,0.129327754972678,2.65033491846938,0.00804120136475894,0.0492815909144454,"l_vs_amb",1
"4058","g36060",2086.02767913964,0.353562920025432,0.126373728869851,2.79775648932191,0.00514588922042375,0.0358250661228739,"l_vs_amb",1
"4059","g36060",2086.02767913964,0.353562920025432,0.126373728869851,2.79775648932191,0.00514588922042375,0.0358250661228739,"l_vs_amb",1
"4060","g36060",2086.02767913964,-0.406837848844797,0.1263711256707,-3.21938929233676,0.00128463954258728,0.0247245462113385,"xl_vs_l",1
"4061","g36060",2086.02767913964,-0.406837848844797,0.1263711256707,-3.21938929233676,0.00128463954258728,0.0247245462113385,"xl_vs_l",1
"4062","g36061",372.914774845144,0.722266617054208,0.196731302770577,3.67133550625899,0.000241286350860467,0.00845920258336022,"xl_vs_l",2
"4063","g36061",372.914774845144,0.722266617054208,0.196731302770577,3.67133550625899,0.000241286350860467,0.00845920258336022,"xl_vs_l",2
"4064","g36061",372.914774845144,0.722266617054208,0.196731302770577,3.67133550625899,0.000241286350860467,0.00845920258336022,"xl_vs_l",2
"4065","g36061",372.914774845144,-0.824988114879858,0.190117919145613,-4.33934959201817,1.42905034837246e-05,0.00224919631146471,"xl_vs_amb",2
"4066","g36061",372.914774845144,-0.824988114879858,0.190117919145613,-4.33934959201817,1.42905034837246e-05,0.00224919631146471,"xl_vs_amb",2
"4067","g36061",372.914774845144,-0.824988114879858,0.190117919145613,-4.33934959201817,1.42905034837246e-05,0.00224919631146471,"xl_vs_amb",2
"4068","g36061",372.914774845144,-1.54725473193407,0.194657451747871,-7.94860262497498,1.88627044276924e-15,1.21586773599208e-12,"l_vs_amb",2
"4069","g36061",372.914774845144,-1.54725473193407,0.194657451747871,-7.94860262497498,1.88627044276924e-15,1.21586773599208e-12,"l_vs_amb",2
"4070","g36061",372.914774845144,-1.54725473193407,0.194657451747871,-7.94860262497498,1.88627044276924e-15,1.21586773599208e-12,"l_vs_amb",2
"4071","g36062",423.665457219328,0.627676493144047,0.183074414869596,3.42853201847533,0.000606854948275865,0.00744671503158671,"l_vs_amb",1
"4072","g36062",423.665457219328,0.627676493144047,0.183074414869596,3.42853201847533,0.000606854948275865,0.00744671503158671,"l_vs_amb",1
"4073","g36062",423.665457219328,-0.719937001136169,0.183202968899735,-3.9297234398542,8.50436186673358e-05,0.00409598696046787,"xl_vs_l",1
"4074","g36062",423.665457219328,-0.719937001136169,0.183202968899735,-3.9297234398542,8.50436186673358e-05,0.00409598696046787,"xl_vs_l",1
"4075","g36064",415.199279114242,-0.51422119190732,0.190640081940987,-2.69734038441349,0.00698957840420191,0.0445573286045997,"l_vs_amb",2
"4076","g36065",870.756672237856,-0.626553680895625,0.161041323773472,-3.8906391615171,9.99805177622762e-05,0.0018883877144659,"l_vs_amb",2
"4077","g36065",870.756672237856,-0.626553680895625,0.161041323773472,-3.8906391615171,9.99805177622762e-05,0.0018883877144659,"l_vs_amb",2
"4078","g36065",870.756672237856,0.474386055939038,0.161182732642287,2.94315680198723,0.00324883820057101,0.0457423254028297,"xl_vs_l",2
"4079","g36065",870.756672237856,0.474386055939038,0.161182732642287,2.94315680198723,0.00324883820057101,0.0457423254028297,"xl_vs_l",2
"4080","g36083",141.366886303667,0.867520221325643,0.26741555325565,3.24409037082555,0.0011782635690512,0.0122325079958911,"l_vs_amb",1
"4081","g36104",5050.55047499362,0.407202181419444,0.138608752848749,2.93778115054384,0.00330570285714463,0.0262587110609575,"l_vs_amb",1
"4082","g36105",281.227771922714,0.566956623416626,0.173222465895041,3.27299707048483,0.00106413580487738,0.0221163424192373,"xl_vs_l",2
"4083","g36114",71.2271594492606,-0.941900509684583,0.291040587992735,-3.23632011665704,0.00121081514185802,0.0238290566742385,"xl_vs_l",1
"4084","g36116",324.841997466637,-0.767850741062473,0.24814575382309,-3.09435373860918,0.00197242160431765,0.0179964995338158,"l_vs_amb",2
"4085","g36179",178.996765524579,0.825451016916152,0.218199751193192,3.78300622435313,0.000154945538180772,0.00262931055891752,"l_vs_amb",1
"4086","g36179",178.996765524579,0.825451016916152,0.218199751193192,3.78300622435313,0.000154945538180772,0.00262931055891752,"l_vs_amb",1
"4087","g36179",178.996765524579,-0.746818948849888,0.217209611012608,-3.4382408097335,0.000585506758404653,0.0148595940589363,"xl_vs_l",1
"4088","g36179",178.996765524579,-0.746818948849888,0.217209611012608,-3.4382408097335,0.000585506758404653,0.0148595940589363,"xl_vs_l",1
"4089","g36182",1909.16755225587,-0.356563989526422,0.0997583531663793,-3.57427702251395,0.000351196951752986,0.00495547988413781,"l_vs_amb",2
"4090","g36228",226.951546393306,0.821561018418582,0.193459770696316,4.24667627518399,2.16965091868881e-05,0.000562057559503357,"l_vs_amb",1
"4091","g36233",447.695215297645,-0.830389317348648,0.171186958324566,-4.85077441340041,1.22980356437656e-06,5.67418419302667e-05,"l_vs_amb",2
"4092","g36290",5496.62552780579,-0.518108580074304,0.127184484853407,-4.07367754542919,4.62765428845543e-05,0.00255809366888539,"xl_vs_l",1
"4093","g36290",5496.62552780579,-0.518108580074304,0.127184484853407,-4.07367754542919,4.62765428845543e-05,0.00255809366888539,"xl_vs_l",1
"4094","g36290",5496.62552780579,0.896087038279002,0.127359092883039,7.03590939597792,1.97965550411281e-12,6.19801857544805e-10,"l_vs_amb",1
"4095","g36290",5496.62552780579,0.896087038279002,0.127359092883039,7.03590939597792,1.97965550411281e-12,6.19801857544805e-10,"l_vs_amb",1
"4096","g36316",871.088755322279,0.788036358844251,0.208078503240336,3.78720697511961,0.000152350189165831,0.00260242146980386,"l_vs_amb",1
"4097","g36324",881.754173014969,-0.344945400288789,0.113909915530355,-3.02822979617492,0.00245990952065796,0.0380484256382851,"xl_vs_l",1
"4098","g36334",4605.2534271089,-0.471144855234138,0.110716004895772,-4.25543583944955,2.08642190148114e-05,0.000545217366936305,"l_vs_amb",2
"4099","g36343",105.509836556097,0.94709692277692,0.248689667495647,3.80834850243022,0.000139898014965436,0.00589206834458322,"xl_vs_l",2
"4100","g36343",105.509836556097,0.94709692277692,0.248689667495647,3.80834850243022,0.000139898014965436,0.00589206834458322,"xl_vs_l",2
"4101","g36343",105.509836556097,-1.1136664392644,0.247886645417281,-4.49264395582789,7.03443365034453e-06,0.000231134404619116,"l_vs_amb",2
"4102","g36343",105.509836556097,-1.1136664392644,0.247886645417281,-4.49264395582789,7.03443365034453e-06,0.000231134404619116,"l_vs_amb",2
"4103","g36344",432.588459873397,-0.521994403941314,0.175279472338044,-2.978069234112,0.00290070453416301,0.0237754501496761,"l_vs_amb",2
"4104","g36351",1515.00696250105,-0.697296104668832,0.144005276209775,-4.84215664190711,1.28437449094199e-06,5.86015956989551e-05,"l_vs_amb",2
"4105","g36355",951.169493760294,-0.403607586154724,0.119797538799918,-3.36908078578156,0.000754193203173592,0.0428791872206321,"xl_vs_amb",2
"4106","g36355",951.169493760294,-0.403607586154724,0.119797538799918,-3.36908078578156,0.000754193203173592,0.0428791872206321,"xl_vs_amb",2
"4107","g36355",951.169493760294,-0.487434995546968,0.120463860876565,-4.04631722742497,5.20297136370188e-05,0.00112012102560796,"l_vs_amb",2
"4108","g36355",951.169493760294,-0.487434995546968,0.120463860876565,-4.04631722742497,5.20297136370188e-05,0.00112012102560796,"l_vs_amb",2
"4109","g36418",1748.97827599878,0.382648037139345,0.13588370309835,2.81599653537843,0.00486261910653445,0.0344549499963818,"l_vs_amb",1
"4110","g36419",288.577005670035,0.644986602481122,0.192757031443581,3.34611192987741,0.000819533065375363,0.00938395332328446,"l_vs_amb",1
"4111","g36428",866.677875533171,0.457698394396181,0.122950124252398,3.72263466327691,0.000197154695789518,0.00737853322408609,"xl_vs_l",2
"4112","g36429",5071.10866786918,0.410876912323288,0.124648655088705,3.29628034920144,0.000979741936901589,0.010640249895508,"l_vs_amb",1
"4113","g36433",862.838315126599,-0.539718896356506,0.190364544009046,-2.83518603301914,0.00457990076084405,0.0331045861064176,"l_vs_amb",2
"4114","g36434",1849.2221648588,-0.512919048778419,0.166305318378712,-3.08420111743147,0.00204099571182337,0.018400025512267,"l_vs_amb",2
"4115","g36438",989.789456760462,-0.327700309008538,0.112360692525811,-2.91650310835582,0.00353979196025951,0.0483080976232887,"xl_vs_l",1
"4116","g36438",989.789456760462,-0.327700309008538,0.112360692525811,-2.91650310835582,0.00353979196025951,0.0483080976232887,"xl_vs_l",1
"4117","g36438",989.789456760462,0.301532875703687,0.112427734649232,2.68201504410324,0.00731801687581711,0.0459283098082497,"l_vs_amb",1
"4118","g36438",989.789456760462,0.301532875703687,0.112427734649232,2.68201504410324,0.00731801687581711,0.0459283098082497,"l_vs_amb",1
"4119","g36439",1620.39215034706,-0.450836279334439,0.122162518939995,-3.69046318990758,0.000223846080772326,0.00351671018366043,"l_vs_amb",2
"4120","g36441",557.636306717819,-0.398004008726118,0.14825915098043,-2.68451563424003,0.00726349860661633,0.0457039435723812,"l_vs_amb",2
"4121","g36451",213.608103466198,1.38564438521548,0.227867791429604,6.0809137461779,1.19499567628674e-09,1.5682350444012e-07,"l_vs_amb",1
"4122","g36451",213.608103466198,1.38564438521548,0.227867791429604,6.0809137461779,1.19499567628674e-09,1.5682350444012e-07,"l_vs_amb",1
"4123","g36451",213.608103466198,0.999749739416128,0.228634513563596,4.37269825904059,1.22720285125514e-05,0.00199139823917239,"xl_vs_amb",1
"4124","g36451",213.608103466198,0.999749739416128,0.228634513563596,4.37269825904059,1.22720285125514e-05,0.00199139823917239,"xl_vs_amb",1
"4125","g36458",1358.93790674945,0.36251303659574,0.104929675847616,3.45481898869295,0.000550662386323019,0.0141857685952175,"xl_vs_l",2
"4126","g36478",96.9022762548189,1.05039646435573,0.300097050607924,3.50018922954387,0.000464927992723258,0.0307013806677475,"xl_vs_amb",1
"4127","g36478",96.9022762548189,1.05039646435573,0.300097050607924,3.50018922954387,0.000464927992723258,0.0307013806677475,"xl_vs_amb",1
"4128","g36478",96.9022762548189,0.906968669938855,0.302456306971957,2.99867666513215,0.00271154901309435,0.0225869662375431,"l_vs_amb",1
"4129","g36478",96.9022762548189,0.906968669938855,0.302456306971957,2.99867666513215,0.00271154901309435,0.0225869662375431,"l_vs_amb",1
"4130","g36513",366.108398180102,-3.89460080850999,0.719599696544097,-5.41217683555725,6.22631552069496e-08,1.89299449065129e-05,"xl_vs_l",1
"4131","g36513",366.108398180102,-3.89460080850999,0.719599696544097,-5.41217683555725,6.22631552069496e-08,1.89299449065129e-05,"xl_vs_l",1
"4132","g36513",366.108398180102,3.53788928822705,0.718266641497823,4.92559320428606,8.41048088657658e-07,4.17968478707964e-05,"l_vs_amb",1
"4133","g36513",366.108398180102,3.53788928822705,0.718266641497823,4.92559320428606,8.41048088657658e-07,4.17968478707964e-05,"l_vs_amb",1
"4134","g36525",240.776444962908,-3.08907564690588,0.554950304558453,-5.56640048943428,2.60055177305168e-08,1.05419867500083e-05,"xl_vs_l",1
"4135","g36525",240.776444962908,-3.08907564690588,0.554950304558453,-5.56640048943428,2.60055177305168e-08,1.05419867500083e-05,"xl_vs_l",1
"4136","g36525",240.776444962908,2.08959883435363,0.55043913544702,3.79623958361287,0.000146907529322467,0.00253115205395533,"l_vs_amb",1
"4137","g36525",240.776444962908,2.08959883435363,0.55043913544702,3.79623958361287,0.000146907529322467,0.00253115205395533,"l_vs_amb",1
"4138","g36535",4325.6120518252,-0.255386146297911,0.0893681323847819,-2.85768695711716,0.0042674116068661,0.0314051688301133,"l_vs_amb",2
"4139","g36625",139.089647144753,0.920416411364206,0.266508916096109,3.45360457296026,0.000553147797643999,0.00695912005348213,"l_vs_amb",1
"4140","g3668",1156.99505098884,0.387330277714085,0.1383844065661,2.79894452941181,0.00512699442504247,0.0357503053831469,"l_vs_amb",1
"4141","g367",806.160930423673,-0.572338342621147,0.169052375348007,-3.38556817934646,0.000710310619218567,0.00839653049125896,"l_vs_amb",2
"4142","g36739",571.05138957027,1.04666727231004,0.178225841433074,5.87270209467959,4.28748538792692e-09,4.76690660393943e-07,"l_vs_amb",1
"4143","g36739",571.05138957027,1.04666727231004,0.178225841433074,5.87270209467959,4.28748538792692e-09,4.76690660393943e-07,"l_vs_amb",1
"4144","g36739",571.05138957027,-0.683791311105681,0.177005615698574,-3.86310518119448,0.00011195477400076,0.0049963669552908,"xl_vs_l",1
"4145","g36739",571.05138957027,-0.683791311105681,0.177005615698574,-3.86310518119448,0.00011195477400076,0.0049963669552908,"xl_vs_l",1
"4146","g36741",6640.66070616147,-0.427503942976778,0.143859340114047,-2.97168013309296,0.00296175074665172,0.042815561685252,"xl_vs_l",1
"4147","g36741",6640.66070616147,-0.427503942976778,0.143859340114047,-2.97168013309296,0.00296175074665172,0.042815561685252,"xl_vs_l",1
"4148","g36741",6640.66070616147,0.449219302080227,0.143880289816108,3.12217401462264,0.00179520793793622,0.0167848878702262,"l_vs_amb",1
"4149","g36741",6640.66070616147,0.449219302080227,0.143880289816108,3.12217401462264,0.00179520793793622,0.0167848878702262,"l_vs_amb",1
"4150","g36746",1792.27435762209,-0.44481087126227,0.159159365771966,-2.79475146878613,0.00519396279957419,0.0360530875436114,"l_vs_amb",2
"4151","g36810",369.31439025813,1.46604108615048,0.490361111819626,2.98971727327707,0.00279235775671602,0.0411618918410457,"xl_vs_l",2
"4152","g36810",369.31439025813,1.46604108615048,0.490361111819626,2.98971727327707,0.00279235775671602,0.0411618918410457,"xl_vs_l",2
"4153","g36810",369.31439025813,-1.41742950991378,0.490466061613228,-2.88996450692553,0.00385285324557334,0.0292427629123068,"l_vs_amb",2
"4154","g36810",369.31439025813,-1.41742950991378,0.490466061613228,-2.88996450692553,0.00385285324557334,0.0292427629123068,"l_vs_amb",2
"4155","g36816",1617.37420138181,-0.367956791002866,0.130816990200123,-2.81275995144032,0.0049118303898112,0.0346245335551953,"l_vs_amb",2
"4156","g36823",1311.44343514327,-0.548880163761394,0.1786593256289,-3.07221669974,0.00212475414694396,0.018952426489387,"l_vs_amb",2
"4157","g36881",18229.7869168759,1.04756259821879,0.161278054203967,6.49538217328656,8.28228879154263e-11,1.55140718936281e-08,"l_vs_amb",1
"4158","g36881",18229.7869168759,1.04756259821879,0.161278054203967,6.49538217328656,8.28228879154263e-11,1.55140718936281e-08,"l_vs_amb",1
"4159","g36881",18229.7869168759,-0.759608096286196,0.161243086468656,-4.71094986409763,2.46564892906396e-06,0.000313572528508016,"xl_vs_l",1
"4160","g36881",18229.7869168759,-0.759608096286196,0.161243086468656,-4.71094986409763,2.46564892906396e-06,0.000313572528508016,"xl_vs_l",1
"4161","g36885",77255.8404920354,1.07647089344687,0.153953661794753,6.99217466410114,2.70657617257887e-12,8.01585451327549e-10,"l_vs_amb",1
"4162","g36885",77255.8404920354,1.07647089344687,0.153953661794753,6.99217466410114,2.70657617257887e-12,8.01585451327549e-10,"l_vs_amb",1
"4163","g36885",77255.8404920354,-0.792398753392446,0.153945030730339,-5.14728373909299,2.64285416861799e-07,6.1694453696891e-05,"xl_vs_l",1
"4164","g36885",77255.8404920354,-0.792398753392446,0.153945030730339,-5.14728373909299,2.64285416861799e-07,6.1694453696891e-05,"xl_vs_l",1
"4165","g36887",1288.1290744881,0.811823423481889,0.163191507324747,4.97466710609137,6.53598613029836e-07,3.37041581250868e-05,"l_vs_amb",1
"4166","g36900",435.298675541743,0.595540500535623,0.174275516049606,3.41723561654011,0.000632605044177152,0.00766823680762526,"l_vs_amb",1
"4167","g36901",602.481761388406,2.30550195842086,0.194650290922279,11.8443283464776,2.30255663963837e-32,2.52314156571573e-28,"l_vs_amb",1
"4168","g36901",602.481761388406,2.30550195842086,0.194650290922279,11.8443283464776,2.30255663963837e-32,2.52314156571573e-28,"l_vs_amb",1
