Titration report,,,,, ,
Method,,,,,,
Method ID,,000,,"Release state
",Released,
161,1.3165,163.9,0.0085,25.5,3.8,
162,1.3250,167.0,0.0085,25.5,3.1,
163,1.3335,169.5,0.0085,25.5,2.5,
164,1.3410,172.3,0.0075,25.5,2.8,
165,1.3495,175.2,0.0085,25.5,2.9,
166,1.3580,177.4,0.0085,25.5,2.2,
167,1.3665,179.8,0.0085,25.5,2.4,
168,1.3745,181.9,0.0080,25.5,2.1,
169,1.3830,184.0,0.0085,25.5,2.1,
170,1.3905,185.1,0.0075,25.5,1.1,
410,1.3905,195.0,0.0000,25.3,9.9,
411,1.3910,195.0,0.0005,25.3,0.0,
412,1.3925,195.1,0.0015,25.3,0.1,
413,1.3955,195.0,0.0030,25.3,-0.1,
414,1.3990,195.1,0.0035,25.3,0.1,
415,1.4055,195.5,0.0065,25.3,0.4,
416,1.4135,196.6,0.0080,25.3,1.1,
417,1.4220,197.6,0.0085,25.3,1.0,
418,1.4305,198.8,0.0085,25.3,1.2,
419,1.4380,200.1,0.0075,25.3,1.3,
420,1.4465,201.2,0.0085,25.3,1.1,
421,1.4550,202.4,0.0085,25.3,1.2,
422,1.4635,203.6,0.0085,25.3,1.2,
423,1.4720,204.6,0.0085,25.3,1.0,
424,1.4805,205.6,0.0085,25.3,1.0,
425,1.4880,206.5,0.0075,25.3,0.9,
426,1.4965,207.5,0.0085,25.3,1.0,
427,1.5050,208.5,0.0085,25.3,1.0,
428,1.5135,209.4,0.0085,25.3,0.9,
429,1.5220,210.1,0.0085,25.3,0.7,
430,1.5305,211.0,0.0085,25.3,0.9,
431,1.5390,211.8,0.0085,25.3,0.8,
432,1.5465,212.6,0.0075,25.3,0.8,
433,1.5550,213.4,0.0085,25.3,0.8,
434,1.5635,214.1,0.0085,25.3,0.7,
435,1.5720,214.9,0.0085,25.3,0.8,
436,1.5805,215.6,0.0085,25.3,0.7,
437,1.5890,216.3,0.0085,25.3,0.7,
438,1.5965,216.9,0.0075,25.3,0.6,
439,1.6050,217.6,0.0085,25.3,0.7,
440,1.6135,218.3,0.0085,25.3,0.7,
441,1.6220,218.9,0.0085,25.3,0.6,
442,1.6305,219.6,0.0085,25.3,0.7,
443,1.6390,220.1,0.0085,25.3,0.5,
444,1.6475,220.8,0.0085,25.3,0.7,
445,1.6550,221.3,0.0075,25.3,0.5,
446,1.6635,221.9,0.0085,25.3,0.6,
447,1.6720,222.4,0.0085,25.3,0.5,
448,1.6805,222.9,0.0085,25.3,0.5,
449,1.6890,223.5,0.0085,25.3,0.6,
450,1.6975,224.1,0.0085,25.3,0.6,
451,1.7060,224.5,0.0085,25.3,0.4,
452,1.7135,224.9,0.0075,25.3,0.4,
453,1.7220,225.5,0.0085,25.3,0.6,
454,1.7305,226.0,0.0085,25.3,0.5,
455,1.7390,226.5,0.0085,25.3,0.5,
456,1.7475,226.9,0.0085,25.3,0.4,
457,1.7560,227.4,0.0085,25.3,0.5,
458,1.7635,227.9,0.0075,25.3,0.5,
459,1.7720,228.3,0.0085,25.3,0.4,
460,1.7805,228.7,0.0085,25.3,0.4,
461,1.7890,229.1,0.0085,25.3,0.4,
462,1.7975,229.6,0.0085,25.3,0.5,
463,1.8055,230.0,0.0080,25.3,0.4,
464,1.8140,230.5,0.0085,25.3,0.5,
465,1.8220,230.8,0.0080,25.3,0.3,
466,1.8305,231.1,0.0085,25.3,0.3,
467,1.8390,231.7,0.0085,25.3,0.6,
468,1.8470,232.0,0.0080,25.3,0.3,
469,1.8555,232.4,0.0085,25.3,0.4,
470,1.8640,232.8,0.0085,25.3,0.4,
471,1.8725,233.1,0.0085,25.3,0.3,
472,1.8800,233.6,0.0075,25.3,0.5,
473,1.8870,233.8,0.0070,25.3,0.2,
474,1.8920,234.1,0.0050,25.3,0.3,
475,1.8960,234.3,0.0040,25.3,0.2,
476,1.8990,234.4,0.0030,25.3,0.1,
477,1.9000,234.5,0.0010,25.3,0.1,
478,1.9010,234.6,0.0010,25.3,0.1,
479,1.9025,234.7,0.0015,25.3,0.1,
480,1.9040,234.8,0.0015,25.3,0.1,
481,1.9065,234.8,0.0025,25.3,0.0,
482,1.9100,235.0,0.0035,25.3,0.2,
,1.9100,235.0,,,,EP
483,1.9110,235.0,0.0010,25.3,0.0,
Titration (EP) [1],,"Scope 1/1, Sample 2/3",,,,
Measured Values,,"Scope 1/1, Sample 2/3",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-37.9,,25.4,,
1,0.0010,-38.3,0.0010,25.4,-0.4,
2,0.0025,-38.4,0.0015,25.4,-0.1,
3,0.0050,-38.5,0.0025,25.4,-0.1,
4,0.0090,-38.6,0.0040,25.4,-0.1,
5,0.0150,-38.6,0.0060,25.4,0.0,
6,0.0235,-38.5,0.0085,25.4,0.1,
7,0.0320,-38.3,0.0085,25.4,0.2,
8,0.0395,-37.9,0.0075,25.4,0.4,
9,0.0480,-37.3,0.0085,25.4,0.6,
10,0.0565,-36.7,0.0085,25.4,0.6,
11,0.0650,-35.9,0.0085,25.4,0.8,
12,0.0735,-35.1,0.0085,25.4,0.8,
13,0.0820,-34.1,0.0085,25.4,1.0,
14,0.0905,-33.1,0.0085,25.4,1.0,
15,0.0980,-32.1,0.0075,25.4,1.0,
16,0.1065,-30.9,0.0085,25.4,1.2,
17,0.1150,-29.5,0.0085,25.4,1.4,
18,0.1235,-28.1,0.0085,25.4,1.4,
19,0.1320,-26.7,0.0085,25.4,1.4,
20,0.1405,-25.3,0.0085,25.4,1.4,
21,0.1490,-23.7,0.0085,25.4,1.6,
22,0.1565,-22.3,0.0075,25.4,1.4,
23,0.1650,-20.7,0.0085,25.4,1.6,
24,0.1735,-19.0,0.0085,25.4,1.7,
25,0.1820,-17.2,0.0085,25.4,1.8,
26,0.1905,-15.4,0.0085,25.4,1.8,
27,0.1990,-13.5,0.0085,25.4,1.9,
28,0.2075,-12.0,0.0085,25.4,1.5,
29,0.2150,-10.2,0.0075,25.4,1.8,
30,0.2235,-8.7,0.0085,25.4,1.5,
31,0.2320,-7.3,0.0085,25.4,1.4,
32,0.2405,-5.7,0.0085,25.4,1.6,
33,0.2490,-3.7,0.0085,25.4,2.0,
34,0.2575,-2.0,0.0085,25.4,1.7,
35,0.2655,-0.5,0.0080,25.4,1.5,
36,0.2735,-0.5,0.0080,25.4,0.0,
37,0.2820,0.5,0.0085,25.4,1.0,
38,0.2905,2.9,0.0085,25.4,2.4,
39,0.2985,3.7,0.0080,25.4,0.8,
40,0.3070,4.7,0.0085,25.4,1.0,
41,0.3155,5.4,0.0085,25.4,0.7,
42,0.3240,6.1,0.0085,25.4,0.7,
43,0.3315,6.9,0.0075,25.4,0.8,
44,0.3400,8.0,0.0085,25.4,1.1,
45,0.3485,9.0,0.0085,25.4,1.0,
46,0.3570,10.0,0.0085,25.4,1.0,
47,0.3655,11.1,0.0085,25.4,1.1,
48,0.3740,12.1,0.0085,25.4,1.0,
49,0.3815,12.9,0.0075,25.4,0.8,
50,0.3900,13.9,0.0085,25.4,1.0,
51,0.3985,14.8,0.0085,25.4,0.9,
52,0.4070,15.7,0.0085,25.4,0.9,
53,0.4155,16.5,0.0085,25.4,0.8,
54,0.4240,17.4,0.0085,25.4,0.9,
55,0.4325,18.2,0.0085,25.4,0.8,
56,0.4400,18.9,0.0075,25.4,0.7,
57,0.4485,19.8,0.0085,25.4,0.9,
58,0.4570,20.6,0.0085,25.4,0.8,
59,0.4655,21.5,0.0085,25.4,0.9,
60,0.4740,22.4,0.0085,25.4,0.9,
61,0.4825,23.2,0.0085,25.4,0.8,
62,0.4910,24.0,0.0085,25.4,0.8,
63,0.4985,24.8,0.0075,25.4,0.8,
64,0.5070,25.6,0.0085,25.4,0.8,
65,0.5155,26.5,0.0085,25.4,0.9,
66,0.5240,27.3,0.0085,25.4,0.8,
67,0.5325,28.1,0.0085,25.4,0.8,
68,0.5410,29.0,0.0085,25.4,0.9,
69,0.5485,29.8,0.0075,25.4,0.8,
70,0.5570,30.6,0.0085,25.4,0.8,
71,0.5655,31.4,0.0085,25.4,0.8,
72,0.5740,32.2,0.0085,25.4,0.8,
73,0.5825,33.1,0.0085,25.4,0.9,
74,0.5910,33.9,0.0085,25.4,0.8,
75,0.5995,34.6,0.0085,25.4,0.7,
76,0.6070,35.5,0.0075,25.4,0.9,
77,0.6155,36.3,0.0085,25.3,0.8,
78,0.6240,37.1,0.0085,25.4,0.8,
79,0.6325,37.9,0.0085,25.4,0.8,
80,0.6410,38.8,0.0085,25.4,0.9,
81,0.6495,39.6,0.0085,25.4,0.8,
82,0.6570,40.3,0.0075,25.4,0.7,
83,0.6655,41.2,0.0085,25.4,0.9,
84,0.6740,42.0,0.0085,25.4,0.8,
85,0.6825,42.9,0.0085,25.4,0.9,
86,0.6910,43.7,0.0085,25.3,0.8,
87,0.6995,44.6,0.0085,25.3,0.9,
88,0.7080,45.5,0.0085,25.3,0.9,
89,0.7160,46.3,0.0080,25.4,0.8,
90,0.7240,47.2,0.0080,25.4,0.9,
91,0.7325,48.1,0.0085,25.4,0.9,
92,0.7410,48.9,0.0085,25.4,0.8,
93,0.7490,49.8,0.0080,25.3,0.9,
94,0.7575,50.6,0.0085,25.3,0.8,
95,0.7660,51.5,0.0085,25.3,0.9,
96,0.7740,52.3,0.0080,25.3,0.8,
97,0.7825,53.3,0.0085,25.3,1.0,
98,0.7905,54.2,0.0080,25.3,0.9,
99,0.7990,55.1,0.0085,25.3,0.9,
100,0.8075,56.0,0.0085,25.3,0.9,
101,0.8160,56.9,0.0085,25.3,0.9,
102,0.8245,57.8,0.0085,25.3,0.9,
103,0.8320,58.6,0.0075,25.3,0.8,
104,0.8405,59.5,0.0085,25.3,0.9,
105,0.8490,60.5,0.0085,25.3,1.0,
106,0.8575,61.5,0.0085,25.3,1.0,
107,0.8660,62.4,0.0085,25.3,0.9,
108,0.8745,63.4,0.0085,25.3,1.0,
109,0.8830,64.4,0.0085,25.3,1.0,
110,0.8905,65.3,0.0075,25.3,0.9,
111,0.8990,66.3,0.0085,25.3,1.0,
112,0.9075,67.2,0.0085,25.3,0.9,
113,0.9160,68.3,0.0085,25.3,1.1,
114,0.9245,69.3,0.0085,25.3,1.0,
115,0.9330,70.3,0.0085,25.3,1.0,
116,0.9405,71.2,0.0075,25.3,0.9,
117,0.9490,72.3,0.0085,25.3,1.1,
118,0.9575,73.2,0.0085,25.3,0.9,
119,0.9660,74.3,0.0085,25.3,1.1,
120,0.9745,75.3,0.0085,25.3,1.0,
121,0.9830,76.5,0.0085,25.3,1.2,
122,0.9915,77.5,0.0085,25.3,1.0,
123,0.9990,78.5,0.0075,25.3,1.0,
124,1.0075,79.5,0.0085,25.3,1.0,
125,1.0160,80.7,0.0085,25.3,1.2,
126,1.0245,81.8,0.0085,25.3,1.1,
127,1.0330,83.0,0.0085,25.3,1.2,
128,1.0415,84.3,0.0085,25.3,1.3,
129,1.0500,85.5,0.0085,25.3,1.2,
130,1.0575,86.6,0.0075,25.3,1.1,
131,1.0660,87.8,0.0085,25.3,1.2,
132,1.0745,89.3,0.0085,25.3,1.5,
133,1.0830,90.6,0.0085,25.3,1.3,
134,1.0915,91.9,0.0085,25.3,1.3,
135,1.1000,93.2,0.0085,25.3,1.3,
136,1.1075,94.5,0.0075,25.3,1.3,
137,1.1160,96.0,0.0085,25.3,1.5,
138,1.1245,97.4,0.0085,25.3,1.4,
139,1.1330,99.0,0.0085,25.3,1.6,
140,1.1415,100.4,0.0085,25.3,1.4,
141,1.1500,102.2,0.0085,25.3,1.8,
142,1.1580,103.8,0.0080,25.3,1.6,
143,1.1660,105.4,0.0080,25.3,1.6,
144,1.1745,107.0,0.0085,25.3,1.6,
145,1.1830,109.1,0.0085,25.3,2.1,
146,1.1915,111.1,0.0085,25.3,2.0,
147,1.1995,113.4,0.0080,25.3,2.3,
148,1.2080,115.5,0.0085,25.3,2.1,
149,1.2165,118.0,0.0085,25.3,2.5,
150,1.2245,119.9,0.0080,25.3,1.9,
151,1.2330,122.3,0.0085,25.3,2.4,
152,1.2410,125.2,0.0080,25.3,2.9,
153,1.2495,128.0,0.0085,25.3,2.8,
154,1.2580,131.0,0.0085,25.3,3.0,
155,1.2665,134.1,0.0085,25.3,3.1,
156,1.2750,137.4,0.0085,25.3,3.3,
157,1.2825,141.2,0.0075,25.3,3.8,
158,1.2910,144.8,0.0085,25.3,3.6,
159,1.2995,148.3,0.0085,25.3,3.5,
160,1.3080,152.3,0.0085,25.3,4.0,
161,1.3165,155.9,0.0085,25.3,3.6,
162,1.3250,159.7,0.0085,25.3,3.8,
163,1.3325,163.0,0.0075,25.3,3.3,
164,1.3410,166.6,0.0085,25.3,3.6,
165,1.3495,169.3,0.0085,25.3,2.7,
166,1.3580,172.4,0.0085,25.3,3.1,
167,1.3665,175.0,0.0085,25.3,2.6,
168,1.3750,177.2,0.0085,25.3,2.2,
169,1.3835,179.7,0.0085,25.3,2.5,
170,1.3910,181.9,0.0075,25.3,2.2,
171,1.3995,183.9,0.0085,25.3,2.0,
172,1.4065,185.1,0.0070,25.3,1.2,
412,1.4065,193.3,0.0000,25.2,8.2,
413,1.4070,193.3,0.0005,25.2,0.0,
414,1.4085,193.3,0.0015,25.2,0.0,
415,1.4115,193.4,0.0030,25.2,0.1,
416,1.4150,193.8,0.0035,25.2,0.4,
417,1.4210,194.5,0.0060,25.2,0.7,
418,1.4295,195.6,0.0085,25.2,1.1,
419,1.4380,196.8,0.0085,25.2,1.2,
420,1.4460,198.1,0.0080,25.2,1.3,
421,1.4540,199.3,0.0080,25.2,1.2,
422,1.4625,200.7,0.0085,25.2,1.4,
423,1.4710,201.7,0.0085,25.2,1.0,
424,1.4795,203.0,0.0085,25.2,1.3,
425,1.4875,204.0,0.0080,25.2,1.0,
426,1.4960,205.0,0.0085,25.2,1.0,
427,1.5045,206.0,0.0085,25.2,1.0,
428,1.5125,206.8,0.0080,25.2,0.8,
429,1.5210,207.7,0.0085,25.2,0.9,
430,1.5290,208.7,0.0080,25.2,1.0,
431,1.5375,209.6,0.0085,25.2,0.9,
432,1.5460,210.4,0.0085,25.2,0.8,
433,1.5545,211.2,0.0085,25.2,0.8,
434,1.5625,212.0,0.0080,25.2,0.8,
435,1.5705,212.6,0.0080,25.2,0.6,
436,1.5790,213.6,0.0085,25.2,1.0,
437,1.5875,214.2,0.0085,25.2,0.6,
438,1.5960,215.1,0.0085,25.2,0.9,
439,1.6045,215.7,0.0085,25.2,0.6,
440,1.6130,216.5,0.0085,25.2,0.8,
441,1.6205,217.1,0.0075,25.2,0.6,
442,1.6290,217.6,0.0085,25.2,0.5,
443,1.6375,218.2,0.0085,25.2,0.6,
444,1.6460,218.8,0.0085,25.2,0.6,
445,1.6545,219.5,0.0085,25.2,0.7,
446,1.6630,220.1,0.0085,25.2,0.6,
447,1.6715,220.6,0.0085,25.2,0.5,
448,1.6790,221.3,0.0075,25.2,0.7,
449,1.6875,221.8,0.0085,25.2,0.5,
450,1.6960,222.4,0.0085,25.2,0.6,
451,1.7045,222.8,0.0085,25.2,0.4,
452,1.7130,223.3,0.0085,25.2,0.5,
453,1.7215,223.9,0.0085,25.2,0.6,
454,1.7290,224.4,0.0075,25.2,0.5,
455,1.7375,224.8,0.0085,25.2,0.4,
456,1.7460,225.4,0.0085,25.2,0.6,
457,1.7545,225.8,0.0085,25.2,0.4,
458,1.7630,226.3,0.0085,25.2,0.5,
459,1.7715,226.7,0.0085,25.2,0.4,
460,1.7800,227.1,0.0085,25.2,0.4,
461,1.7875,227.6,0.0075,25.2,0.5,
462,1.7960,228.0,0.0085,25.2,0.4,
463,1.8045,228.4,0.0085,25.2,0.4,
464,1.8130,229.0,0.0085,25.2,0.6,
465,1.8215,229.3,0.0085,25.2,0.3,
466,1.8300,229.8,0.0085,25.2,0.5,
467,1.8375,230.0,0.0075,25.2,0.2,
468,1.8460,230.4,0.0085,25.2,0.4,
469,1.8545,230.9,0.0085,25.2,0.5,
470,1.8630,231.3,0.0085,25.2,0.4,
471,1.8715,231.7,0.0085,25.2,0.4,
472,1.8800,232.1,0.0085,25.2,0.4,
473,1.8885,232.5,0.0085,25.2,0.4,
474,1.8960,232.8,0.0075,25.2,0.3,
475,1.9045,233.1,0.0085,25.2,0.3,
476,1.9130,233.5,0.0085,25.2,0.4,
477,1.9210,233.8,0.0080,25.2,0.3,
478,1.9260,234.2,0.0050,25.2,0.4,
479,1.9270,234.2,0.0010,25.2,0.0,
480,1.9280,234.4,0.0010,25.2,0.2,
481,1.9295,234.4,0.0015,25.2,0.0,
482,1.9310,234.5,0.0015,25.2,0.1,
483,1.9335,234.6,0.0025,25.2,0.1,
484,1.9365,234.7,0.0030,25.2,0.1,
485,1.9395,234.8,0.0030,25.2,0.1,
486,1.9415,234.9,0.0020,25.2,0.1,
487,1.9435,235.0,0.0020,25.2,0.1,
,1.9435,235.0,,,,EP
Titration (EP) [1],,"Scope 1/1, Sample 3/3",,,,
Measured Values,,"Scope 1/1, Sample 3/3",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-39.2,,25.4,,
1,0.0010,-39.6,0.0010,25.4,-0.4,
2,0.0025,-39.6,0.0015,25.4,0.0,
3,0.0050,-39.7,0.0025,25.4,-0.1,
4,0.0095,-39.8,0.0045,25.4,-0.1,
5,0.0160,-39.8,0.0065,25.4,0.0,
6,0.0235,-39.7,0.0075,25.4,0.1,
7,0.0320,-39.3,0.0085,25.3,0.4,
8,0.0405,-38.8,0.0085,25.4,0.5,
9,0.0490,-38.2,0.0085,25.4,0.6,
10,0.0575,-37.4,0.0085,25.4,0.8,
11,0.0660,-36.6,0.0085,25.4,0.8,
12,0.0745,-35.7,0.0085,25.4,0.9,
13,0.0820,-34.7,0.0075,25.4,1.0,
14,0.0905,-33.5,0.0085,25.4,1.2,
15,0.0990,-32.3,0.0085,25.4,1.2,
16,0.1075,-31.0,0.0085,25.3,1.3,
17,0.1160,-29.7,0.0085,25.4,1.3,
18,0.1245,-28.4,0.0085,25.3,1.3,
19,0.1320,-26.9,0.0075,25.3,1.5,
20,0.1405,-25.2,0.0085,25.4,1.7,
21,0.1490,-23.5,0.0085,25.4,1.7,
22,0.1575,-21.8,0.0085,25.4,1.7,
23,0.1660,-19.9,0.0085,25.3,1.9,
24,0.1745,-18.0,0.0085,25.4,1.9,
25,0.1820,-16.4,0.0075,25.4,1.6,
26,0.1905,-14.4,0.0085,25.4,2.0,
27,0.1990,-12.6,0.0085,25.4,1.8,
28,0.2075,-10.9,0.0085,25.3,1.7,
29,0.2160,-9.3,0.0085,25.3,1.6,
30,0.2245,-7.8,0.0085,25.4,1.5,
31,0.2330,-6.4,0.0085,25.4,1.4,
32,0.2405,-4.5,0.0075,25.4,1.9,
33,0.2490,-2.7,0.0085,25.4,1.8,
34,0.2575,-1.2,0.0085,25.3,1.5,
35,0.2660,-0.9,0.0085,25.4,0.3,
36,0.2745,0.1,0.0085,25.4,1.0,
37,0.2830,1.6,0.0085,25.4,1.5,
38,0.2915,3.0,0.0085,25.4,1.4,
39,0.2990,4.1,0.0075,25.3,1.1,
40,0.3075,5.0,0.0085,25.4,0.9,
41,0.3160,5.7,0.0085,25.4,0.7,
42,0.3245,6.4,0.0085,25.4,0.7,
