Titration report,,,,, ,
Method,,,,,,
Method ID,,000,,"Release state
",Released,
Name,,URIBioMin,,Modified by,SystemInternal,
Modified on,,5/29/2018 11:13:39 AM,,,,
Titration (EP) [1],,"Scope 1/1, Sample 1/3",,,,
Measured Values,,"Scope 1/1, Sample 1/3",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-27.5,,24.8,,
1,0.0010,-27.6,0.0010,24.8,-0.1,
2,0.0025,-27.6,0.0015,24.8,0.0,
3,0.0050,-27.6,0.0025,24.8,0.0,
4,0.0095,-27.6,0.0045,24.8,0.0,
5,0.0160,-27.5,0.0065,24.8,0.1,
6,0.0245,-27.1,0.0085,24.8,0.4,
7,0.0320,-26.7,0.0075,24.8,0.4,
8,0.0405,-26.0,0.0085,24.8,0.7,
9,0.0490,-25.1,0.0085,24.8,0.9,
10,0.0575,-24.0,0.0085,24.8,1.1,
11,0.0660,-22.9,0.0085,24.8,1.1,
12,0.0745,-21.6,0.0085,24.8,1.3,
13,0.0830,-20.3,0.0085,24.8,1.3,
14,0.0905,-18.9,0.0075,24.8,1.4,
15,0.0990,-17.5,0.0085,24.8,1.4,
16,0.1075,-16.0,0.0085,24.8,1.5,
17,0.1160,-14.4,0.0085,24.8,1.6,
18,0.1245,-13.0,0.0085,24.8,1.4,
19,0.1330,-11.6,0.0085,24.8,1.4,
20,0.1405,-10.5,0.0075,24.8,1.1,
21,0.1490,-9.1,0.0085,24.8,1.4,
22,0.1575,-7.9,0.0085,24.8,1.2,
23,0.1660,-6.7,0.0085,24.8,1.2,
24,0.1745,-5.1,0.0085,24.8,1.6,
25,0.1830,-3.5,0.0085,24.8,1.6,
26,0.1905,-2.2,0.0075,24.8,1.3,
27,0.1990,-0.9,0.0085,24.8,1.3,
28,0.2075,-0.9,0.0085,24.8,0.0,
29,0.2160,-0.1,0.0085,24.8,0.8,
30,0.2245,0.8,0.0085,24.8,0.9,
31,0.2330,2.9,0.0085,24.8,2.1,
32,0.2415,3.5,0.0085,24.8,0.6,
33,0.2490,4.2,0.0075,24.8,0.7,
34,0.2575,5.0,0.0085,24.8,0.8,
35,0.2660,5.7,0.0085,24.8,0.7,
36,0.2745,6.3,0.0085,24.8,0.6,
37,0.2830,7.1,0.0085,24.8,0.8,
38,0.2915,8.3,0.0085,24.8,1.2,
39,0.3000,9.4,0.0085,24.8,1.1,
40,0.3075,10.3,0.0075,24.8,0.9,
41,0.3160,11.3,0.0085,24.8,1.0,
42,0.3245,12.2,0.0085,24.8,0.9,
43,0.3330,13.1,0.0085,24.8,0.9,
44,0.3415,14.0,0.0085,24.8,0.9,
45,0.3500,14.9,0.0085,24.8,0.9,
46,0.3585,15.6,0.0085,24.8,0.7,
47,0.3660,16.5,0.0075,24.8,0.9,
48,0.3745,17.3,0.0085,24.8,0.8,
49,0.3830,18.1,0.0085,24.8,0.8,
50,0.3915,18.9,0.0085,24.8,0.8,
51,0.3995,19.7,0.0080,24.8,0.8,
52,0.4080,20.5,0.0085,24.8,0.8,
53,0.4160,21.2,0.0080,24.8,0.7,
54,0.4245,22.0,0.0085,24.8,0.8,
55,0.4330,22.8,0.0085,24.8,0.8,
56,0.4415,23.6,0.0085,24.8,0.8,
57,0.4495,24.5,0.0080,24.8,0.9,
58,0.4580,25.3,0.0085,24.8,0.8,
59,0.4665,26.0,0.0085,24.8,0.7,
60,0.4745,26.8,0.0080,24.8,0.8,
61,0.4830,27.6,0.0085,24.8,0.8,
62,0.4910,28.4,0.0080,24.8,0.8,
63,0.4995,29.2,0.0085,24.8,0.8,
64,0.5080,30.0,0.0085,24.8,0.8,
65,0.5165,30.8,0.0085,24.8,0.8,
66,0.5245,31.6,0.0080,24.8,0.8,
67,0.5330,32.4,0.0085,24.8,0.8,
68,0.5410,33.1,0.0080,24.8,0.7,
69,0.5495,34.1,0.0085,24.8,1.0,
70,0.5580,34.7,0.0085,24.8,0.6,
71,0.5665,35.6,0.0085,24.8,0.9,
72,0.5750,36.4,0.0085,24.8,0.8,
73,0.5825,37.1,0.0075,24.8,0.7,
74,0.5910,37.9,0.0085,24.8,0.8,
75,0.5995,38.7,0.0085,24.8,0.8,
76,0.6080,39.6,0.0085,24.8,0.9,
77,0.6165,40.4,0.0085,24.8,0.8,
78,0.6250,41.3,0.0085,24.8,0.9,
79,0.6335,42.2,0.0085,24.8,0.9,
80,0.6410,43.0,0.0075,24.8,0.8,
81,0.6495,43.8,0.0085,24.8,0.8,
82,0.6580,44.7,0.0085,24.8,0.9,
83,0.6665,45.5,0.0085,24.8,0.8,
84,0.6750,46.3,0.0085,24.8,0.8,
85,0.6835,47.1,0.0085,24.8,0.8,
86,0.6910,47.9,0.0075,24.8,0.8,
87,0.6995,48.7,0.0085,24.8,0.8,
88,0.7080,49.6,0.0085,24.8,0.9,
89,0.7165,50.4,0.0085,24.8,0.8,
90,0.7250,51.3,0.0085,24.8,0.9,
91,0.7335,52.2,0.0085,24.8,0.9,
92,0.7420,53.1,0.0085,24.8,0.9,
93,0.7495,53.9,0.0075,24.8,0.8,
94,0.7580,54.8,0.0085,24.8,0.9,
95,0.7665,55.6,0.0085,24.8,0.8,
96,0.7750,56.4,0.0085,24.8,0.8,
97,0.7835,57.3,0.0085,24.8,0.9,
98,0.7920,58.2,0.0085,24.8,0.9,
99,0.8005,59.0,0.0085,24.8,0.8,
100,0.8080,59.8,0.0075,24.8,0.8,
101,0.8165,60.7,0.0085,24.8,0.9,
102,0.8250,61.6,0.0085,24.8,0.9,
103,0.8335,62.5,0.0085,24.7,0.9,
104,0.8420,63.3,0.0085,24.8,0.8,
105,0.8505,64.2,0.0085,24.8,0.9,
106,0.8580,65.0,0.0075,24.8,0.8,
107,0.8665,65.8,0.0085,24.8,0.8,
108,0.8750,66.7,0.0085,24.8,0.9,
109,0.8835,67.6,0.0085,24.8,0.9,
110,0.8920,68.6,0.0085,24.8,1.0,
111,0.9005,69.6,0.0085,24.7,1.0,
112,0.9090,70.5,0.0085,24.7,0.9,
113,0.9165,71.4,0.0075,24.7,0.9,
114,0.9250,72.3,0.0085,24.7,0.9,
115,0.9335,73.2,0.0085,24.7,0.9,
116,0.9420,74.2,0.0085,24.8,1.0,
117,0.9505,75.2,0.0085,24.7,1.0,
118,0.9590,76.2,0.0085,24.7,1.0,
119,0.9670,77.0,0.0080,24.7,0.8,
120,0.9750,78.0,0.0080,24.7,1.0,
121,0.9835,78.9,0.0085,24.7,0.9,
122,0.9920,80.0,0.0085,24.7,1.1,
123,1.0005,81.1,0.0085,24.7,1.1,
124,1.0085,82.2,0.0080,24.7,1.1,
125,1.0170,83.3,0.0085,24.7,1.1,
126,1.0250,84.2,0.0080,24.7,0.9,
127,1.0335,85.3,0.0085,24.7,1.1,
128,1.0420,86.3,0.0085,24.7,1.0,
129,1.0500,87.5,0.0080,24.7,1.2,
130,1.0585,88.7,0.0085,24.7,1.2,
131,1.0670,90.0,0.0085,24.7,1.3,
132,1.0755,91.3,0.0085,24.7,1.3,
133,1.0830,92.3,0.0075,24.7,1.0,
134,1.0915,93.5,0.0085,24.7,1.2,
135,1.1000,94.8,0.0085,24.7,1.3,
136,1.1085,96.1,0.0085,24.7,1.3,
137,1.1170,97.5,0.0085,24.7,1.4,
138,1.1255,99.1,0.0085,24.7,1.6,
139,1.1340,100.4,0.0085,24.7,1.3,
140,1.1415,101.5,0.0075,24.7,1.1,
141,1.1500,102.9,0.0085,24.7,1.4,
142,1.1585,104.5,0.0085,24.7,1.6,
143,1.1670,106.0,0.0085,24.7,1.5,
144,1.1755,107.6,0.0085,24.7,1.6,
145,1.1840,109.5,0.0085,24.7,1.9,
146,1.1915,111.2,0.0075,24.7,1.7,
147,1.2000,113.1,0.0085,24.7,1.9,
148,1.2085,114.9,0.0085,24.7,1.8,
149,1.2170,117.2,0.0085,24.7,2.3,
150,1.2255,119.5,0.0085,24.7,2.3,
151,1.2340,122.1,0.0085,24.7,2.6,
152,1.2425,124.3,0.0085,24.7,2.2,
153,1.2500,126.6,0.0075,24.7,2.3,
154,1.2585,129.4,0.0085,24.7,2.8,
155,1.2670,132.2,0.0085,24.7,2.8,
156,1.2755,135.6,0.0085,24.7,3.4,
157,1.2840,139.2,0.0085,24.7,3.6,
158,1.2925,142.4,0.0085,24.7,3.2,
159,1.3010,145.7,0.0085,24.7,3.3,
160,1.3085,149.3,0.0075,24.7,3.6,
