Titration report,,,,, ,
Method,,,,,,
Method ID,,000,,"Release state
",Released,
161,1.3165,167.1,0.0085,25.2,3.3,
162,1.3245,170.1,0.0080,25.2,3.0,
163,1.3330,173.2,0.0085,25.2,3.1,
164,1.3415,176.1,0.0085,25.2,2.9,
165,1.3500,178.5,0.0085,25.2,2.4,
166,1.3580,181.0,0.0080,25.2,2.5,
167,1.3665,183.3,0.0085,25.2,2.3,
168,1.3760,185.2,0.0095,25.2,1.9,
408,1.3760,188.4,0.0000,25.0,3.2,
410,1.3770,188.5,0.0010,25.0,0.1,
410,1.3785,188.5,0.0015,25.0,0.0,
411,1.3810,188.6,0.0025,25.0,0.1,
412,1.3850,189.1,0.0040,25.0,0.5,
414,1.3915,190.1,0.0065,25.0,1.0,
414,1.4000,191.4,0.0085,25.0,1.3,
416,1.4085,193.1,0.0085,25.0,1.7,
416,1.4170,194.5,0.0085,25.0,1.4,
418,1.4245,195.7,0.0075,25.0,1.2,
418,1.4330,197.3,0.0085,25.0,1.6,
420,1.4415,198.7,0.0085,25.0,1.4,
421,1.4500,199.9,0.0085,25.0,1.2,
422,1.4585,201.1,0.0085,25.0,1.2,
423,1.4670,202.3,0.0085,25.0,1.2,
423,1.4745,203.5,0.0075,25.0,1.2,
424,1.4830,204.5,0.0085,25.0,1.0,
426,1.4915,205.6,0.0085,25.0,1.1,
426,1.5000,206.5,0.0085,25.0,0.9,
428,1.5085,207.4,0.0085,25.0,0.9,
428,1.5170,208.4,0.0085,25.0,1.0,
429,1.5245,209.3,0.0075,25.0,0.9,
430,1.5330,210.1,0.0085,25.0,0.8,
431,1.5415,210.9,0.0085,25.0,0.8,
432,1.5500,211.7,0.0085,25.0,0.8,
434,1.5585,212.5,0.0085,25.0,0.8,
434,1.5670,213.3,0.0085,25.0,0.8,
435,1.5745,214.0,0.0075,25.0,0.7,
436,1.5830,214.5,0.0085,25.0,0.5,
437,1.5915,215.4,0.0085,25.0,0.9,
438,1.6000,216.1,0.0085,25.0,0.7,
440,1.6085,216.9,0.0085,25.0,0.8,
440,1.6170,217.6,0.0085,25.0,0.7,
442,1.6255,218.2,0.0085,25.0,0.6,
442,1.6330,218.7,0.0075,25.0,0.5,
443,1.6415,219.2,0.0085,25.0,0.5,
444,1.6500,219.9,0.0085,25.0,0.7,
446,1.6585,220.5,0.0085,25.0,0.6,
446,1.6670,221.0,0.0085,25.0,0.5,
448,1.6755,221.6,0.0085,25.0,0.6,
448,1.6830,222.1,0.0075,25.0,0.5,
449,1.6915,222.6,0.0085,25.0,0.5,
450,1.7000,223.0,0.0085,25.0,0.4,
452,1.7085,223.6,0.0085,25.0,0.6,
452,1.7170,224.2,0.0085,25.0,0.6,
454,1.7255,224.5,0.0085,25.0,0.3,
454,1.7340,225.1,0.0085,25.0,0.6,
455,1.7415,225.6,0.0075,25.0,0.5,
456,1.7500,226.0,0.0085,25.0,0.4,
458,1.7585,226.5,0.0085,25.0,0.5,
458,1.7670,226.8,0.0085,25.0,0.3,
460,1.7755,227.4,0.0085,25.0,0.6,
460,1.7840,227.9,0.0085,25.0,0.5,
461,1.7915,228.2,0.0075,25.0,0.3,
462,1.8000,228.7,0.0085,25.0,0.5,
463,1.8085,229.0,0.0085,25.0,0.3,
464,1.8170,229.4,0.0085,25.0,0.4,
466,1.8255,229.8,0.0085,25.0,0.4,
466,1.8340,230.3,0.0085,25.0,0.5,
467,1.8425,230.7,0.0085,25.0,0.4,
468,1.8500,231.0,0.0075,25.0,0.3,
469,1.8585,231.3,0.0085,25.0,0.3,
470,1.8670,231.8,0.0085,25.0,0.5,
472,1.8755,232.1,0.0085,25.0,0.3,
472,1.8840,232.5,0.0085,25.0,0.4,
474,1.8925,232.8,0.0085,25.0,0.3,
474,1.9000,233.1,0.0075,25.0,0.3,
475,1.9085,233.4,0.0085,25.0,0.3,
476,1.9170,233.9,0.0085,25.0,0.5,
478,1.9210,234.1,0.0040,25.0,0.2,
478,1.9230,234.3,0.0020,25.0,0.2,
480,1.9245,234.3,0.0015,25.0,0.0,
480,1.9265,234.4,0.0020,25.0,0.1,
482,1.9285,234.4,0.0020,25.0,0.0,
482,1.9325,234.5,0.0040,25.0,0.1,
484,1.9350,234.7,0.0025,25.0,0.2,
485,1.9375,234.8,0.0025,25.0,0.1,
486,1.9395,234.9,0.0020,25.0,0.1,
486,1.9425,235.0,0.0030,25.0,0.1,
,1.9425,235.0,,,,EP
487,1.9440,235.0,0.0015,25.0,0.0,
Titration (EP) [1],,"Scope 1/1, Sample 2/6",,,,
Measured Values,,"Scope 1/1, Sample 2/6",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-49.4,,25.3,,
1,0.0010,-49.4,0.0010,25.3,0.0,
2,0.0025,-49.4,0.0015,25.3,0.0,
3,0.0050,-49.5,0.0025,25.3,-0.1,
4,0.0085,-49.4,0.0035,25.3,0.1,
5,0.0150,-49.2,0.0065,25.3,0.2,
6,0.0235,-48.8,0.0085,25.3,0.4,
7,0.0320,-48.3,0.0085,25.3,0.5,
8,0.0405,-47.6,0.0085,25.3,0.7,
9,0.0480,-46.7,0.0075,25.3,0.9,
10,0.0565,-45.6,0.0085,25.3,1.1,
11,0.0650,-44.6,0.0085,25.3,1.0,
12,0.0735,-43.2,0.0085,25.3,1.4,
13,0.0820,-41.8,0.0085,25.2,1.4,
14,0.0905,-40.3,0.0085,25.2,1.5,
15,0.0990,-39.0,0.0085,25.3,1.3,
16,0.1065,-37.3,0.0075,25.3,1.7,
17,0.1150,-35.6,0.0085,25.3,1.7,
18,0.1235,-33.7,0.0085,25.3,1.9,
19,0.1320,-31.8,0.0085,25.3,1.9,
20,0.1405,-29.8,0.0085,25.3,2.0,
21,0.1490,-27.9,0.0085,25.3,1.9,
22,0.1565,-26.1,0.0075,25.3,1.8,
23,0.1650,-24.0,0.0085,25.2,2.1,
24,0.1735,-21.9,0.0085,25.2,2.1,
25,0.1820,-19.8,0.0085,25.2,2.1,
26,0.1905,-17.8,0.0085,25.2,2.0,
27,0.1990,-15.9,0.0085,25.2,1.9,
28,0.2065,-14.3,0.0075,25.3,1.6,
29,0.2150,-12.6,0.0085,25.3,1.7,
30,0.2235,-11.0,0.0085,25.3,1.6,
31,0.2320,-9.5,0.0085,25.2,1.5,
32,0.2405,-8.2,0.0085,25.2,1.3,
33,0.2490,-7.0,0.0085,25.3,1.2,
34,0.2575,-5.2,0.0085,25.3,1.8,
35,0.2650,-3.6,0.0075,25.2,1.6,
36,0.2735,-2.1,0.0085,25.2,1.5,
37,0.2820,-0.7,0.0085,25.2,1.4,
38,0.2905,-0.8,0.0085,25.2,-0.1,
39,0.2990,0.1,0.0085,25.2,0.9,
40,0.3075,1.7,0.0085,25.3,1.6,
41,0.3150,2.8,0.0075,25.2,1.1,
42,0.3235,3.7,0.0085,25.2,0.9,
43,0.3320,4.6,0.0085,25.2,0.9,
44,0.3405,5.3,0.0085,25.3,0.7,
45,0.3490,6.1,0.0085,25.2,0.8,
46,0.3575,7.2,0.0085,25.2,1.1,
47,0.3650,8.4,0.0075,25.2,1.2,
48,0.3735,9.8,0.0085,25.2,1.4,
49,0.3820,11.0,0.0085,25.2,1.2,
50,0.3905,12.1,0.0085,25.2,1.1,
51,0.3990,13.1,0.0085,25.2,1.0,
52,0.4075,14.1,0.0085,25.2,1.0,
53,0.4160,15.0,0.0085,25.2,0.9,
54,0.4235,16.0,0.0075,25.2,1.0,
55,0.4320,16.9,0.0085,25.2,0.9,
56,0.4405,17.9,0.0085,25.2,1.0,
57,0.4490,18.8,0.0085,25.2,0.9,
58,0.4575,19.7,0.0085,25.2,0.9,
59,0.4655,20.7,0.0080,25.2,1.0,
60,0.4735,21.5,0.0080,25.2,0.8,
61,0.4820,22.4,0.0085,25.2,0.9,
62,0.4905,23.4,0.0085,25.2,1.0,
63,0.4990,24.3,0.0085,25.2,0.9,
64,0.5070,25.3,0.0080,25.2,1.0,
65,0.5155,26.2,0.0085,25.2,0.9,
66,0.5240,27.0,0.0085,25.2,0.8,
67,0.5320,28.0,0.0080,25.2,1.0,
68,0.5405,28.9,0.0085,25.2,0.9,
69,0.5490,29.9,0.0085,25.2,1.0,
70,0.5570,30.8,0.0080,25.2,0.9,
71,0.5655,31.7,0.0085,25.2,0.9,
72,0.5740,32.6,0.0085,25.2,0.9,
73,0.5820,33.4,0.0080,25.2,0.8,
74,0.5905,34.4,0.0085,25.2,1.0,
75,0.5990,35.3,0.0085,25.2,0.9,
76,0.6070,36.2,0.0080,25.2,0.9,
77,0.6155,37.2,0.0085,25.2,1.0,
78,0.6240,38.1,0.0085,25.2,0.9,
79,0.6325,38.9,0.0085,25.2,0.8,
80,0.6405,39.9,0.0080,25.2,1.0,
81,0.6490,40.8,0.0085,25.2,0.9,
82,0.6570,41.8,0.0080,25.2,1.0,
83,0.6655,42.8,0.0085,25.2,1.0,
84,0.6740,43.7,0.0085,25.2,0.9,
85,0.6825,44.7,0.0085,25.2,1.0,
86,0.6905,45.6,0.0080,25.2,0.9,
87,0.6990,46.5,0.0085,25.2,0.9,
88,0.7070,47.5,0.0080,25.2,1.0,
89,0.7155,48.5,0.0085,25.2,1.0,
90,0.7240,49.5,0.0085,25.2,1.0,
91,0.7325,50.5,0.0085,25.2,1.0,
92,0.7405,51.3,0.0080,25.2,0.8,
93,0.7490,52.3,0.0085,25.2,1.0,
94,0.7570,53.3,0.0080,25.2,1.0,
95,0.7655,54.2,0.0085,25.2,0.9,
96,0.7740,55.3,0.0085,25.2,1.1,
97,0.7825,56.3,0.0085,25.2,1.0,
98,0.7910,57.3,0.0085,25.2,1.0,
99,0.7985,58.2,0.0075,25.2,0.9,
100,0.8070,59.3,0.0085,25.2,1.1,
101,0.8155,60.3,0.0085,25.2,1.0,
102,0.8240,61.3,0.0085,25.2,1.0,
103,0.8325,62.3,0.0085,25.2,1.0,
104,0.8410,63.3,0.0085,25.2,1.0,
105,0.8490,64.2,0.0080,25.2,0.9,
106,0.8575,65.2,0.0085,25.2,1.0,
107,0.8655,66.3,0.0080,25.2,1.1,
108,0.8740,67.3,0.0085,25.2,1.0,
109,0.8825,68.3,0.0085,25.2,1.0,
110,0.8910,69.4,0.0085,25.2,1.1,
111,0.8990,70.4,0.0080,25.2,1.0,
112,0.9075,71.4,0.0085,25.2,1.0,
113,0.9155,72.5,0.0080,25.2,1.1,
114,0.9240,73.5,0.0085,25.2,1.0,
115,0.9325,74.6,0.0085,25.2,1.1,
116,0.9410,75.6,0.0085,25.2,1.0,
117,0.9495,76.7,0.0085,25.2,1.1,
118,0.9575,77.7,0.0080,25.2,1.0,
119,0.9655,78.8,0.0080,25.2,1.1,
120,0.9745,80.0,0.0090,25.2,1.2,
121,0.9825,81.2,0.0080,25.2,1.2,
122,0.9910,82.3,0.0085,25.2,1.1,
123,0.9995,83.4,0.0085,25.2,1.1,
124,1.0075,84.5,0.0080,25.2,1.1,
125,1.0155,85.6,0.0080,25.2,1.1,
126,1.0240,86.8,0.0085,25.2,1.2,
127,1.0325,88.0,0.0085,25.2,1.2,
128,1.0410,89.3,0.0085,25.2,1.3,
129,1.0495,90.5,0.0085,25.2,1.2,
130,1.0580,91.7,0.0085,25.2,1.2,
131,1.0655,93.0,0.0075,25.2,1.3,
132,1.0740,94.3,0.0085,25.2,1.3,
133,1.0825,95.7,0.0085,25.2,1.4,
134,1.0910,97.1,0.0085,25.2,1.4,
135,1.0995,98.5,0.0085,25.2,1.4,
136,1.1080,100.1,0.0085,25.2,1.6,
137,1.1155,101.2,0.0075,25.2,1.1,
138,1.1240,102.8,0.0085,25.2,1.6,
139,1.1325,104.5,0.0085,25.2,1.7,
140,1.1410,106.2,0.0085,25.2,1.7,
141,1.1495,107.9,0.0085,25.2,1.7,
142,1.1580,109.6,0.0085,25.2,1.7,
143,1.1665,111.1,0.0085,25.2,1.5,
144,1.1740,112.9,0.0075,25.2,1.8,
145,1.1825,115.1,0.0085,25.2,2.2,
146,1.1910,117.3,0.0085,25.2,2.2,
147,1.1995,119.6,0.0085,25.2,2.3,
148,1.2080,121.8,0.0085,25.2,2.2,
149,1.2165,124.2,0.0085,25.2,2.4,
150,1.2240,126.7,0.0075,25.2,2.5,
151,1.2325,129.5,0.0085,25.2,2.8,
152,1.2410,132.4,0.0085,25.2,2.9,
153,1.2495,135.3,0.0085,25.2,2.9,
154,1.2580,138.4,0.0085,25.2,3.1,
155,1.2665,141.6,0.0085,25.2,3.2,
156,1.2740,144.8,0.0075,25.2,3.2,
157,1.2825,148.2,0.0085,25.2,3.4,
158,1.2910,152.0,0.0085,25.2,3.8,
159,1.2995,156.1,0.0085,25.2,4.1,
160,1.3080,159.6,0.0085,25.2,3.5,
161,1.3165,162.6,0.0085,25.2,3.0,
162,1.3245,165.9,0.0080,25.2,3.3,
163,1.3325,169.0,0.0080,25.2,3.1,
164,1.3410,172.2,0.0085,25.2,3.2,
165,1.3495,175.3,0.0085,25.2,3.1,
166,1.3580,177.8,0.0085,25.2,2.5,
167,1.3665,180.2,0.0085,25.2,2.4,
168,1.3750,182.2,0.0085,25.2,2.0,
169,1.3825,184.2,0.0075,25.2,2.0,
170,1.3870,185.1,0.0045,25.2,0.9,
410,1.3870,185.8,0.0000,25.0,0.7,
411,1.3875,185.7,0.0005,25.0,-0.1,
412,1.3895,185.7,0.0020,25.0,0.0,
413,1.3925,185.8,0.0030,25.0,0.1,
414,1.3965,186.1,0.0040,25.0,0.3,
415,1.4030,187.1,0.0065,25.0,1.0,
416,1.4105,188.6,0.0075,25.0,1.5,
417,1.4190,190.3,0.0085,25.1,1.7,
418,1.4275,191.9,0.0085,25.1,1.6,
419,1.4360,193.5,0.0085,25.0,1.6,
420,1.4445,194.9,0.0085,25.0,1.4,
421,1.4530,196.3,0.0085,25.0,1.4,
422,1.4610,197.7,0.0080,25.0,1.4,
423,1.4690,199.1,0.0080,25.0,1.4,
424,1.4775,200.3,0.0085,25.0,1.2,
425,1.4860,201.3,0.0085,25.0,1.0,
426,1.4945,202.6,0.0085,25.0,1.3,
427,1.5030,203.8,0.0085,25.0,1.2,
428,1.5115,204.6,0.0085,25.0,0.8,
429,1.5190,205.7,0.0075,25.0,1.1,
430,1.5275,206.7,0.0085,25.0,1.0,
431,1.5360,207.5,0.0085,25.1,0.8,
432,1.5445,208.4,0.0085,25.0,0.9,
433,1.5530,209.3,0.0085,25.0,0.9,
434,1.5615,210.1,0.0085,25.0,0.8,
435,1.5690,210.8,0.0075,25.0,0.7,
436,1.5780,211.8,0.0090,25.0,1.0,
437,1.5860,212.6,0.0080,25.0,0.8,
438,1.5945,213.2,0.0085,25.0,0.6,
439,1.6030,214.0,0.0085,25.0,0.8,
440,1.6115,214.6,0.0085,25.0,0.6,
441,1.6195,215.4,0.0080,25.0,0.8,
442,1.6275,215.9,0.0080,25.0,0.5,
443,1.6360,216.6,0.0085,25.0,0.7,
444,1.6445,217.3,0.0085,25.0,0.7,
445,1.6530,217.8,0.0085,25.0,0.5,
446,1.6615,218.6,0.0085,25.0,0.8,
447,1.6700,219.0,0.0085,25.0,0.4,
448,1.6775,219.6,0.0075,25.0,0.6,
449,1.6860,220.4,0.0085,25.0,0.8,
450,1.6945,220.8,0.0085,25.0,0.4,
451,1.7030,221.4,0.0085,25.0,0.6,
452,1.7115,221.8,0.0085,25.0,0.4,
453,1.7200,222.4,0.0085,25.0,0.6,
454,1.7275,222.9,0.0075,25.0,0.5,
455,1.7360,223.4,0.0085,25.0,0.5,
456,1.7445,223.9,0.0085,25.0,0.5,
457,1.7530,224.5,0.0085,25.0,0.6,
458,1.7615,224.9,0.0085,25.0,0.4,
459,1.7700,225.4,0.0085,25.0,0.5,
460,1.7785,225.7,0.0085,25.0,0.3,
461,1.7860,226.2,0.0075,25.0,0.5,
462,1.7945,226.8,0.0085,25.0,0.6,
463,1.8030,227.1,0.0085,25.0,0.3,
464,1.8115,227.5,0.0085,25.0,0.4,
465,1.8200,228.0,0.0085,25.0,0.5,
466,1.8285,228.4,0.0085,25.0,0.4,
467,1.8360,228.7,0.0075,25.0,0.3,
468,1.8445,229.2,0.0085,25.0,0.5,
469,1.8530,229.7,0.0085,25.0,0.5,
470,1.8615,230.0,0.0085,25.0,0.3,
471,1.8700,230.4,0.0085,25.0,0.4,
472,1.8785,230.7,0.0085,25.0,0.3,
473,1.8870,231.0,0.0085,25.0,0.3,
474,1.8945,231.5,0.0075,25.0,0.5,
475,1.9030,231.8,0.0085,25.0,0.3,
476,1.9115,232.2,0.0085,25.0,0.4,
477,1.9200,232.6,0.0085,25.0,0.4,
478,1.9285,232.9,0.0085,25.0,0.3,
479,1.9370,233.3,0.0085,25.0,0.4,
480,1.9445,233.5,0.0075,25.0,0.2,
481,1.9525,233.8,0.0080,25.0,0.3,
482,1.9580,234.2,0.0055,25.0,0.4,
483,1.9600,234.3,0.0020,25.0,0.1,
484,1.9620,234.4,0.0020,25.0,0.1,
485,1.9640,234.5,0.0020,25.0,0.1,
486,1.9660,234.5,0.0020,25.0,0.0,
487,1.9695,234.6,0.0035,25.0,0.1,
488,1.9735,234.8,0.0040,25.0,0.2,
489,1.9770,235.0,0.0035,25.0,0.2,
,1.9770,235.0,,,,EP
490,1.9780,235.0,0.0010,25.0,0.0,
Titration (EP) [1],,"Scope 1/1, Sample 3/6",,,,
Measured Values,,"Scope 1/1, Sample 3/6",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-48.9,,25.1,,
1,0.0010,-48.9,0.0010,25.1,0.0,
2,0.0025,-48.9,0.0015,25.1,0.0,
3,0.0050,-48.9,0.0025,25.1,0.0,
4,0.0085,-48.8,0.0035,25.1,0.1,
5,0.0150,-48.7,0.0065,25.1,0.1,
6,0.0230,-48.3,0.0080,25.1,0.4,
7,0.0315,-47.8,0.0085,25.1,0.5,
8,0.0390,-47.1,0.0075,25.1,0.7,
9,0.0475,-46.2,0.0085,25.1,0.9,
10,0.0560,-45.3,0.0085,25.1,0.9,
11,0.0645,-44.1,0.0085,25.1,1.2,
12,0.0730,-42.9,0.0085,25.1,1.2,
13,0.0815,-41.5,0.0085,25.1,1.4,
14,0.0890,-40.2,0.0075,25.1,1.3,
15,0.0975,-38.6,0.0085,25.1,1.6,
16,0.1060,-36.9,0.0085,25.1,1.7,
17,0.1145,-35.1,0.0085,25.1,1.8,
18,0.1230,-33.3,0.0085,25.1,1.8,
19,0.1315,-31.4,0.0085,25.1,1.9,
20,0.1400,-29.4,0.0085,25.1,2.0,
21,0.1475,-27.5,0.0075,25.1,1.9,
22,0.1560,-25.4,0.0085,25.1,2.1,
23,0.1645,-23.2,0.0085,25.1,2.2,
24,0.1730,-21.2,0.0085,25.1,2.0,
25,0.1815,-19.1,0.0085,25.1,2.1,
26,0.1900,-17.1,0.0085,25.1,2.0,
27,0.1985,-15.3,0.0085,25.1,1.8,
28,0.2060,-13.3,0.0075,25.1,2.0,
29,0.2145,-11.6,0.0085,25.1,1.7,
30,0.2230,-9.8,0.0085,25.1,1.8,
31,0.2315,-8.4,0.0085,25.1,1.4,
32,0.2400,-7.1,0.0085,25.1,1.3,
33,0.2485,-5.2,0.0085,25.1,1.9,
34,0.2560,-3.5,0.0075,25.1,1.7,
35,0.2645,-2.0,0.0085,25.1,1.5,
